"contents href","inset-y-0 src","w-full src","absolute","line-clamp-2","mr-0 src","font-medium","truncate","truncate 2","truncate 3"
"https://shopee.vn/V%C3%AD-Mini-Nhi%E1%BB%81u-Ng%C4%83n-Ho%E1%BA%A1-Ti%E1%BA%BFt-G%E1%BA%A5u-Si%C3%AAu-Hot-M%E1%BA%ABu-M%E1%BB%9Bi-Nh%E1%BA%A5t-Phong-C%C3%A1ch-H%C3%A0n-i.17330949.28161219387?extraParams=%7B%22display_model_id%22%3A395298499443%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-m04n1daovjbjdc_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","","Ví Mini Nhiều Ngăn Hoạ Tiết Gấu Siêu Hot Mẫu Mới Nhất Phong Cách Hàn","","23.500","Đã bán 10k+","",""
"https://shopee.vn/T%C3%BAi-x%C3%A1ch-n%E1%BB%AF-%C4%91eo-ch%C3%A9o-%C4%91eo-vai-ng%C4%83n-r%E1%BB%99ng-th%E1%BB%9Di-trang-phong-c%C3%A1ch-h%C3%A0n-qu%E1%BB%91c-H17-i.797149953.22537053676?extraParams=%7B%22display_model_id%22%3A194166545984%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lmgxatg7xrz3ef_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-40%","Túi xách nữ đeo chéo đeo vai ngăn rộng thời trang phong cách hàn quốc H17","","32.900","Đã bán 10k+","",""
"https://shopee.vn/COMBO-10-Sticker-ph%E1%BB%A5-ki%E1%BB%87n-gim-c%C3%A0i-trang-tr%C3%AD-balo-t%C3%BAi-v%C3%AD-xinh-x%E1%BA%AFn-d%E1%BB%85-th%C6%B0%C6%A1ng-VUAGIARE999-ST600-i.55849425.10546149981?extraParams=%7B%22display_model_id%22%3A295891789736%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/b087512db1c0207f5417e8448da47386_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-25%","COMBO 10 Sticker phụ kiện gim cài trang trí balo túi ví xinh xắn dễ thương VUAGIARE999 ST600","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","15.000","Đã bán 10k+","",""
"https://shopee.vn/V%C3%AD-Mini-Cute-T%C3%B4ng-M%C3%A0u-Be-Hot-Trend-Nh%E1%BB%8F-G%E1%BB%8Dn-B%E1%BB%8F-T%C3%BAi-i.170623853.11464192377?extraParams=%7B%22display_model_id%22%3A57952755264%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/6924272721fcd4932e07f0acf0103ba2_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-20%","Ví Mini Cute Tông Màu Be Hot Trend Nhỏ Gọn Bỏ Túi","","23.900","Đã bán 20k+","",""
"https://shopee.vn/V%C3%AD-mini-n%E1%BB%AF-c%E1%BA%A7m-tay-nhi%E1%BB%81u-ng%C4%83n-nhi%E1%BB%81u-hoa-v%C4%83n-i.6448632.21548435591?extraParams=%7B%22display_model_id%22%3A156341318904%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mgjk7co8l8uhd7_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-42%","Ví mini nữ cầm tay nhiều ngăn nhiều hoa văn","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","19.599","Đã bán 20k+","","Rẻ Vô Địch"
"https://shopee.vn/V%C3%AD-N%E1%BB%AF-Mini-Cute-T%C3%B4ng-M%C3%A0u-Be-Hot-Trend-Nh%E1%BB%8F-G%E1%BB%8Dn-B%E1%BB%8F-T%C3%BAi-i.17330949.9295932203?extraParams=%7B%22display_model_id%22%3A243258788745%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/2ed4d49618f25b761773510d48ae786d_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-50%","Ví Nữ Mini Cute Tông Màu Be Hot Trend Nhỏ Gọn Bỏ Túi","","15.000","Đã bán 20k+","","Rẻ Vô Địch"
"https://shopee.vn/T%E1%BB%B1-L%C3%A0m-Nh%E1%BB%B1a-26-Ch%E1%BB%AF-C%C3%A1i-A-Z-Ch%E1%BA%A5t-Li%E1%BB%87u-Handmade-Ph%E1%BB%A5-Ki%E1%BB%87n-Ch%E1%BB%AF-C%C3%A1i-Ti%E1%BA%BFng-Anh-C%C3%B3-Th%E1%BB%83-%C4%90%C6%B0%E1%BB%A3c-L%E1%BB%B1a-Ch%E1%BB%8Dn-Ri%C3%AAng-i.1251033687.25687108900?extraParams=%7B%22display_model_id%22%3A241783519032%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/cn-11134207-7ras8-m1f8o1t1yr2ff7_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-37%","Tự Làm Nhựa 26 Chữ Cái A-Z Chất Liệu Handmade Phụ Kiện Chữ Cái Tiếng Anh Có Thể Được Lựa Chọn Riêng","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","1.386","Đã bán 100k+","",""
"https://shopee.vn/V%C3%AD-n%E1%BB%AF-ng%E1%BA%AFn-mini-cute-c%E1%BA%A7m-tay-nhi%E1%BB%81u-ng%C4%83n-gi%C3%A1-r%E1%BA%BB-nh%E1%BB%8F-g%E1%BB%8Dn-b%E1%BB%8F-t%C3%BAi-th%E1%BB%9Di-trang-h%C3%A0n-qu%E1%BB%91c-d%E1%BB%85-th%C6%B0%C6%A1ng-VN202-i.55849425.22500546816?extraParams=%7B%22display_model_id%22%3A234452826771%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mdywwalqq32c14_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-43%","Ví nữ ngắn mini cute cầm tay nhiều ngăn giá rẻ nhỏ gọn bỏ túi thời trang hàn quốc dễ thương VN202","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","19.999","Đã bán 10k+","","Rẻ Vô Địch"
"https://shopee.vn/Ghim-c%C3%A0i-Balo-t%C3%BAi-v%C3%AD-Tr%C3%A2m-c%C3%A0i-balo-HO%E1%BA%A0T-H%C3%8CNH-G%E1%BA%A4U-d%E1%BB%85-th%C6%B0%C6%A1ng-k%C3%ADch-th%C6%B0%E1%BB%9Bc-3-5cm-nh%E1%BB%B1a-acrylic-ch%E1%BA%AFc-ch%E1%BA%AFn-3mienfoodvina-i.236830682.23680384689?extraParams=%7B%22display_model_id%22%3A225635403207%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-m0bgs7dp24tp67_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-5%","Ghim cài Balo túi ví,Trâm cài balo HOẠT HÌNH GẤU dễ thương,kích thước 3-5cm nhựa acrylic chắc chắn-3mienfoodvina","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","4.749","Đã bán 20k+","","Rẻ Vô Địch"
"https://shopee.vn/Ghim-c%C3%A0i-balo-t%C3%BAi-x%C3%A1ch-Sticker-c%C3%A0i-%C3%A1o-Pin-c%C3%A0i-balo-h%C3%ACnh-PHI-H%C3%80NH-GIA-k%C3%ADch-th%C6%B0%E1%BB%9Bc-3-5cm-nh%E1%BB%B1a-acrylic-3mienfoodvina-i.236830682.22654884146?extraParams=%7B%22display_model_id%22%3A98784939711%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-m0bozwrwuoi74d_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-5%","Ghim cài balo túi xách,Sticker cài áo, Pin cài balo hình PHI HÀNH GIA ,kích thước 3-5cm nhựa acrylic-3mienfoodvina","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","4.749","Đã bán 20k+","","Rẻ Vô Địch"
"https://shopee.vn/V%C3%AD-n%E1%BB%AF-%C4%91%E1%BA%B9p-mini-ng%E1%BA%AFn-c%E1%BA%A7m-tay-nh%E1%BB%8F-g%E1%BB%8Dn-d%E1%BB%85-th%C6%B0%C6%A1ng-cute-nhi%E1%BB%81u-ng%C4%83n-b%E1%BB%8F-t%C3%BAi-th%E1%BB%9Di-trang-cao-c%E1%BA%A5p-gi%C3%A1-r%E1%BA%BB-VN15-i.55849425.2618456191?extraParams=%7B%22display_model_id%22%3A113316149027%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m1qjwldh55trf4_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-43%","Ví nữ đẹp mini ngắn cầm tay nhỏ gọn dễ thương cute nhiều ngăn bỏ túi thời trang cao cấp giá rẻ VN15","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","20.000","Đã bán 50k+","",""
"https://shopee.vn/V%C3%AD-Mini-Ho%E1%BA%A1-Ti%E1%BA%BFt-D%E1%BA%ADp-N%E1%BB%95i-Mocchii-Si%C3%AAu-Hot-Nh%E1%BB%8F-G%E1%BB%8Dn-B%E1%BB%8F-T%C3%BAi-F301--i.17330949.18504091917?extraParams=%7B%22display_model_id%22%3A29360422543%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/526fdaa2433e047c241a7f72c8e6d9f5_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-17%","Ví Mini Hoạ Tiết Dập Nổi Mocchii Siêu Hot Nhỏ Gọn Bỏ Túi   [ F301 ]","","24.900","Đã bán 20k+","",""
"https://shopee.vn/T%C3%BAi-treo-gi%E1%BB%8F-x%C3%A1ch-6-ng%C4%83n-%C4%91a-n%C4%83ng-cao-c%E1%BA%A5p-ch%E1%BA%AFn-b%E1%BB%A5i-ti%E1%BB%87n-d%E1%BB%A5ng-i.126828504.2544955124?extraParams=%7B%22display_model_id%22%3A240201777887%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/12314abccf30cdcb5a6980ef9f5a91ef_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Túi treo giỏ xách 6 ngăn đa năng cao cấp chắn bụi tiện dụng","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","41.800","Đã bán 20k+","",""
"https://shopee.vn/D%C3%A2y-%C4%91ai-d%C3%B9-d%C3%A2y-quai-t%C3%BAi-d%C3%A2y-quai-balo-d%C3%A2y-%C4%91eo-huy-ch%C6%B0%C6%A1ng-v%E1%BA%A3i-s%E1%BB%A3i-polyester-ph%E1%BB%A5-ki%E1%BB%87n-trang-tr%C3%AD-g%C3%B3i-qu%C3%A0-i.373457533.12641288044?extraParams=%7B%22display_model_id%22%3A121874475459%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-22120-m6cgs7oaxmkvcb_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Dây đai dù,dây quai túi,dây quai balo,dây đeo huy chương,vải sợi polyester, phụ kiện trang trí gói quà","","9.500","Đã bán 10k+","",""
"https://shopee.vn/-SHOP-B%C3%81N-S%E1%BB%88-V%C3%80-L%E1%BA%BA-30mm-Khoen-tr%C3%B2n-Khoen-v%C3%B2ng-m%E1%BB%9F-inox-l%C3%A0m-flashcard-%C4%90%C3%B3ng-G%C3%A1y-S%C3%A1ch-Album-Nh%E1%BA%ADt-K%C3%AD-T%C3%A0i-Li%E1%BB%87u-i.373457533.8352807543?extraParams=%7B%22display_model_id%22%3A81885459758%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/ccedfc579f4d97a18f331f9306d579a4_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","{SHOP BÁN SỈ VÀ LẺ} 30mm Khoen tròn Khoen vòng mở inox, làm flashcard,Đóng Gáy Sách - Album - Nhật Kí-Tài Liệu","","9.900","Đã bán 10k+","",""
"https://shopee.vn/T%C3%BAi-c%C3%B3i-Merci-%C4%91i-du-l%E1%BB%8Bch-lo%E1%BA%A1i-1-t%C3%BAi-to-l%C3%B3t-d%C3%A0y-d%E1%BA%B7n%F0%9F%8D%80-FREESHIP%F0%9F%8D%80T%C3%BAi-C%C3%B3i-%C4%90i-Bi%E1%BB%83n-Sang-Ch%E1%BA%A3nh-Cho-Ch%E1%BB%8B-Em-Nha-i.327887078.6967746209?extraParams=%7B%22display_model_id%22%3A32286690140%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/15c56382ed1ccf65405cd83a0ffa11a4_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Túi cói Merci đi du lịch loại 1 túi to,lót dày dặn🍀 FREESHIP🍀Túi Cói Đi Biển Sang Chảnh Cho Chị Em Nha","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","37.999","Đã bán 20k+","",""
"https://shopee.vn/V%C3%AD-n%E1%BB%AF-ng%E1%BA%AFn-mini-c%E1%BA%A7m-tay-gi%C3%A1-r%E1%BA%BB-nhi%E1%BB%81u-ng%C4%83n-nh%E1%BB%8F-g%E1%BB%8Dn-b%E1%BB%8F-t%C3%BAi-th%E1%BB%9Di-trang-h%C3%A0n-qu%E1%BB%91c-cute-d%E1%BB%85-th%C6%B0%C6%A1ng-VN09-i.55849425.2446753191?extraParams=%7B%22display_model_id%22%3A5119630074%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134201-23030-n6sksbjqb8nv86_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-30%","Ví nữ ngắn mini cầm tay giá rẻ nhiều ngăn nhỏ gọn bỏ túi thời trang hàn quốc cute dễ thương VN09","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","24.500","Đã bán 30k+","","Rẻ Vô Địch"
"https://shopee.vn/V%C3%AD-n%E1%BB%AF-ng%E1%BA%AFn-mini-Phong-C%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-nh%E1%BB%8F-g%E1%BB%8Dn-%C4%91%E1%BA%B9p-b%E1%BB%8F-t%C3%BAi-cute-%C4%91%E1%BB%B1ng-ti%E1%BB%81n-HYTACO-VN02-i.314009570.3667085139?extraParams=%7B%22display_model_id%22%3A23297574151%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/7a4211f668657f5615dc31e636563fc6_tn.webp","","-24%","Ví nữ ngắn mini Phong Cách Hàn Quốc nhỏ gọn đẹp bỏ túi cute đựng tiền HYTACO VN02","","29.000","Đã bán 20k+","",""
"https://shopee.vn/V%C3%AD-%C4%90%E1%BB%B1ng-Th%E1%BA%BB-Nhi%E1%BB%81u-Ng%C4%83n-C%E1%BB%A1-L%E1%BB%9Bn-H%E1%BB%8Da-Ti%E1%BA%BFt-G%E1%BA%A5u-D%C3%A2u-T%C3%A2y-Xinh-X%E1%BA%AFn-D%E1%BB%85-Th%C6%B0%C6%A1ng-i.17330949.20952129182?extraParams=%7B%22display_model_id%22%3A39152039200%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/619c3d0abfa6bba421b21746ad53333a_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-29%","Ví Đựng Thẻ Nhiều Ngăn Cỡ Lớn Họa Tiết Gấu Dâu Tây Xinh Xắn Dễ Thương","","24.900","Đã bán 20k+","",""
"https://shopee.vn/V%C3%AD-mini-n%E1%BB%AF-c%E1%BA%A7m-tay-nhi%E1%BB%81u-ng%C4%83n-%C4%91%E1%BB%B1ng-th%E1%BA%BB-hi%E1%BB%81u-h%C3%ACnh-hottrend-d%E1%BB%85-th%C6%B0%C6%A1ng-cute-gi%C3%A1-r%E1%BA%BB-VN0115-i.158024060.20677910661?extraParams=%7B%22display_model_id%22%3A231419074230%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lpby8n4yx6cb13_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-50%","Ví mini nữ cầm tay nhiều ngăn đựng thẻ hiều hình hottrend dễ thương cute giá rẻ VN0115","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","17.500","Đã bán 60k+","",""
"https://shopee.vn/N%C3%BAt-H%C3%ADt-nam-ch%C3%A2m-s%E1%BB%AD-d%E1%BB%A5ng-ch%C3%A2n-ghim-i.17426161.391544049?extraParams=%7B%22display_model_id%22%3A296309886%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m1i8f7zeubmb47_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Nút Hít nam châm sử dụng chân ghim","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","11.000","Đã bán 10k+","",""
"https://shopee.vn/T%C3%BAi-Yuumy-(Th%E1%BB%9Di-trang-n%E1%BB%AF-bao-v%E1%BA%A3i-%C4%91%E1%BB%B1ng-s%E1%BA%A3n-ph%E1%BA%A9m-Bao-v%E1%BA%A3i-YBV)-i.35557774.16241272422?extraParams=%7B%22display_model_id%22%3A135211093125%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-8260w-mjxgnz7v74zo0f_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","","Túi Yuumy (Thời trang nữ bao vải đựng sản phẩm - Bao vải YBV)","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","10.000","Đã bán 10k+","",""
"https://shopee.vn/TDC084-T%C3%BAi-x%C3%A1ch-n%E1%BB%AF-t%C3%BAi-%C4%91eo-ch%C3%A9o-n%E1%BB%AF-%C4%91%E1%BA%B9p-h%C3%A0ng-hi%E1%BB%87u-cao-c%E1%BA%A5p-d%C3%A1ng-thuy%E1%BB%81n-Samsora-store-TDC2184-i.449640549.11610987068?extraParams=%7B%22display_model_id%22%3A150440101601%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/b9f2be7c739d42699667fccdd13e1b6d_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-43%","TDC084-Túi xách nữ túi đeo chéo nữ đẹp hàng hiệu cao cấp dáng thuyền Samsora store - TDC2184","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mfjl4hy7rsi3b3","57.500","Đã bán 20k+","",""
"https://shopee.vn/Balo-nam-n%E1%BB%AF-%C4%91i-h%E1%BB%8Dc-balo-du-l%E1%BB%8Bch-nhi%E1%BB%81u-ng%C4%83n-balo-%C4%91%E1%BB%B1ng-laptop-th%E1%BB%9Di-trang-cao-c%E1%BA%A5p-i.64843176.21481191054?extraParams=%7B%22display_model_id%22%3A204386463940%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7qukw-lieq5ee8uqxe48_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4e4msq1vr2a","","Balo nam nữ đi học, balo du lịch nhiều ngăn, balo đựng laptop thời trang cao cấp","","44.900","Đã bán 10k+","",""
"https://shopee.vn/M%C3%B3c-treo-t%C3%BAi-x%C3%A1ch-%C4%91a-n%C4%83ng-b%E1%BA%A3n-r%E1%BB%99ng-phong-c%C3%A1ch-h%C3%A0n-qu%E1%BB%91c-4x11cm-i.126828504.23045757593?extraParams=%7B%22display_model_id%22%3A138873803529%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/7169efaec2a36f8768e1d07404ae6ac2_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Móc treo túi xách đa năng bản rộng phong cách hàn quốc 4x11cm","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","15.400","Đã bán 30k+","",""
"https://shopee.vn/Ba-l%C3%B4-H%E1%BB%93ng-L%C3%A2m-nam-n%E1%BB%AF-%C4%91i-h%E1%BB%8Dc-nhi%E1%BB%81u-ng%C4%83n-%C4%91%E1%BB%B1ng-VOCO-i.64843176.19892977339?extraParams=%7B%22display_model_id%22%3A241524211446%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lnel6aqqcgz144_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4e4msq1vr2a","-11%","Ba lô Hồng Lâm nam nữ đi học nhiều ngăn đựng VOCO","","44.500","Đã bán 10k+","",""
"https://shopee.vn/T%C3%BAi-c%C3%B3i-Merci-%C4%91i-du-l%E1%BB%8Bch-lo%E1%BA%A1i-1-t%C3%BAi-to-l%C3%B3t-d%C3%A0y-d%E1%BA%B7n-kh%C3%B4ng-b%C3%A1n-h%C3%A0ng-lo%E1%BA%A1i-2-nhe-c%C3%B3-b%E1%BB%8Dc-n%C3%A2u-b%C3%AAn-ngo%C3%A0i.-i.441500992.13151328128?extraParams=%7B%22display_model_id%22%3A113928466571%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/9ee5463a2ba865d53091de6a3f9ce872_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Túi cói Merci đi du lịch loại 1 túi to,lót dày dặn, không bán hàng loại 2 nhe, có bọc nâu bên ngoài.","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","35.999","Đã bán 20k+","",""
"https://shopee.vn/V%C3%AD-b%C3%B3p-mini-n%E1%BB%AF-ng%E1%BA%AFn-nhi%E1%BB%81u-ng%C4%83n-%C4%91%E1%BB%B1ng-th%E1%BA%BB-%C4%91%E1%BB%83-ti%E1%BB%81n-nh%E1%BB%8F-g%E1%BB%8Dn-c%E1%BA%A7m-tay-b%E1%BB%8F-t%C3%BAi-th%E1%BB%9Di-trang-h%C3%A0n-qu%E1%BB%91c-d%E1%BB%85-th%C6%B0%C6%A1ng-gi%C3%A1-r%E1%BA%BB-VN06-i.55849425.7974385576?extraParams=%7B%22display_model_id%22%3A164723332752%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mdyxdaioyewz2e_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-51%","Ví bóp mini nữ ngắn nhiều ngăn đựng thẻ để tiền nhỏ gọn cầm tay bỏ túi thời trang hàn quốc dễ thương giá rẻ VN06","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","17.324","Đã bán 30k+","","Rẻ Vô Địch"
"https://shopee.vn/Balo-Th%E1%BB%9Di-Trang-%C4%90i-H%E1%BB%8Dc-Nam-N%E1%BB%AF-Be-your-style-(-%E1%BA%A3nh-th%E1%BA%ADt-a4)-i.20008079.18261867679?extraParams=%7B%22display_model_id%22%3A193165113550%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-22110-yduvzfa6nrjvb0_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-33%","Balo Thời Trang Đi Học Nam Nữ Be your style ( ảnh thật + a4)","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","39.530","Đã bán 10k+","",""
"https://shopee.vn/V%C3%AD-G%E1%BA%A5p-3-Ho%E1%BA%A1-Ti%E1%BA%BFt-G%E1%BA%A5u-Bear-M%C3%A0u-S%E1%BA%AFc-D%E1%BA%ADp-N%E1%BB%95i-M%E1%BA%ABu-M%E1%BB%9Bi-Nh%E1%BA%A5t-Si%C3%AAu-Xinh-i.170623853.27568478352?extraParams=%7B%22display_model_id%22%3A252092402462%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m2xilqa50t6i95_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-38%","Ví Gấp 3 Hoạ Tiết Gấu Bear Màu Sắc Dập Nổi Mẫu Mới Nhất Siêu Xinh","","24.900","Đã bán 10k+","","Rẻ Vô Địch"
"https://shopee.vn/T%C3%BAi-Tote-Karants-Special-Collection-Tote-Bag-PK02-i.816261176.22567511183?extraParams=%7B%22display_model_id%22%3A223753328758%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-m05g19835vv396_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4deg9dzwg48","-42%","Túi Tote Karants Special Collection Tote Bag - PK02","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","29.000","Đã bán 20k+","",""
"https://shopee.vn/T%C3%BAi-tote-T%C3%BAi-v%E1%BA%A3i-b%E1%BB%91-canvas-cotton-d%C3%A0y-IN-THEO-Y%C3%8AU-C%E1%BA%A6U-SL-T%E1%BB%AA-100--i.63149890.25720380588?extraParams=%7B%22display_model_id%22%3A250813251850%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mgxakvtxkqh6c6_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Túi tote, Túi vải bố canvas cotton dày [IN THEO YÊU CẦU SL TỪ 100 ]","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","15.500","Đã bán 20k+","",""
"https://shopee.vn/V%C3%AD-n%E1%BB%AF-mini-si%C3%AAu-%C4%91%E1%BA%B9p-si%C3%AAu-xinh-Qu%E1%BA%A3ng-Ch%C3%A2u!-i.61152758.3556107152?extraParams=%7B%22display_model_id%22%3A31490338021%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134201-23030-xcu7psc6vtovdd_tn.webp","","-8%","Ví nữ mini siêu đẹp - siêu xinh - Quảng Châu!","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","23.000","Đã bán 10k+","",""
"https://shopee.vn/Charm-T%C3%BAi-Nhi%E1%BB%81u-H%C3%ACnh-Ph%E1%BB%A5-Ki%E1%BB%87n-T%C3%BAi-X%C3%A1ch-M%C3%B3c-kho%C3%A1-h%C3%A0nh-%E1%BB%9Bt-g%E1%BA%A5u-n%C3%A2u-s%C3%B3i-x%C3%A1m-i.119543014.29514271585?extraParams=%7B%22display_model_id%22%3A205598780319%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mczadlnecjlr14_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","","Charm Túi Nhiều Hình Phụ Kiện Túi Xách- Móc khoá hành ớt gấu nâu sói xám","","31.000","Đã bán 60k+","",""
