"contents href","inset-y-0 src","w-full src","absolute","line-clamp-2","mr-0 src","font-medium","truncate","p-px src","km:text-[0","truncate 3"
"https://shopee.vn/Mi%E1%BA%BFng-d%C3%A1n-m%E1%BB%A5n-FOCALLURE-2g-t%C3%A1i-t%E1%BA%A1o-ch%C4%83m-s%C3%B3c-da-ti%E1%BB%87n-d%E1%BB%A5ng-cao-c%C3%A2%CC%81p-i.182631756.4074987935?extraParams=%7B%22display_model_id%22%3A235391652525%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/cn-11134207-7r98o-lwnxppmowbhfb3_tn.webp","","-1%","Miếng dán mụn FOCALLURE 2g tái tạo chăm sóc da tiện dụng cao cấp","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","59.400","Đã bán 400k+","","","20% Giảm"
"https://shopee.vn/M%C3%A1y-s%E1%BA%A5y-t%C3%B3c-Smart-Gadgets-2-chi%E1%BB%81u-n%C3%B3ng-l%E1%BA%A1nh-c%C3%B4ng-su%E1%BA%A5t-3500w-c%C3%B4ng-ngh%E1%BB%87-ion-b%E1%BA%A3o-v%E1%BB%87-t%C3%B3c-ST1-i.723523606.29201883935?extraParams=%7B%22display_model_id%22%3A49790036626%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lwh2f20nge6x78_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Máy sấy tóc Smart Gadgets 2 chiều nóng lạnh công suất 3500w công nghệ ion bảo vệ tóc - ST1","","80.000","Đã bán 235","","",""
"https://shopee.vn/M%C3%A1y-Ca%CC%A3o-R%C3%A2u-Mini-Cao-C%C3%A2%CC%81p-S%E1%BB%AD-D%E1%BB%A5ng-S%E1%BA%A1c-Pin-Th%C3%B4ng-Minh-Ti%E1%BB%87n-L%E1%BB%A3i-C%C3%B3-L%C6%B0%E1%BB%A1i-Dao-K%C3%A9p-T%E1%BB%B1-L%C3%A0m-S%E1%BA%AFc-VD.STORE-i.662623558.24628125089?extraParams=%7B%22display_model_id%22%3A226518302865%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-luuhybfzsd1ud7_tn.webp","","-50%","Máy Cạo Râu Mini Cao Cấp Sử Dụng Sạc Pin Thông Minh Tiện Lợi Có Lưỡi Dao Kép Tự Làm Sắc-VD.STORE","","90.000","Đã bán 1k+","","",""
"https://shopee.vn/S%E1%BB%89-100-50-Mi%E1%BA%BFng-M%E1%BA%B7t-N%E1%BA%A1-Qu%E1%BA%A3-B%C6%A1-C%E1%BA%A5p-%E1%BA%A8m-M%E1%BB%9D-Th%C3%A2m-D%C6%B0%E1%BB%A1ng-Da-L%C3%A0m-S%E1%BA%A1ch-M%E1%BB%81m-M%E1%BB%8Bn-C%E1%BA%A3i-Thi%E1%BB%87n-L%C3%A0n-Da-Kh%E1%BB%8Fe-M%E1%BA%A1nh-i.428929913.9248045316?extraParams=%7B%22display_model_id%22%3A243931873386%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mdij29iu0szp3f_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-47%","Sỉ 100 50 Miếng Mặt Nạ Quả Bơ Cấp Ẩm Mờ Thâm Dưỡng Da Làm Sạch Mềm Mịn Cải Thiện Làn Da Khỏe Mạnh","","78.997","Đã bán 1000k+","","",""
"https://shopee.vn/-PHI%C3%8AN-B%E1%BA%A2N-N%C3%82NG-TONE-Kem-ch%E1%BB%91ng-n%E1%BA%AFng-n%C3%A2ng-tone-cho-da-d%E1%BA%A7u-La-Roche-Posay-Anthelios-XL-SPF50-PA-50ml-i.37251700.580590480?extraParams=%7B%22display_model_id%22%3A70443119032%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-8262p-mjztjg8ndm2t75_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-11%","[PHIÊN BẢN NÂNG TONE] Kem chống nắng nâng tone cho da dầu La Roche-Posay Anthelios XL SPF50+ PA++++ 50ml","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mfjl4hy7rsi3b3","525.000","Đã bán 300k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đã bán 9","12% Giảm"
"https://shopee.vn/M%C3%A1y-t%C4%83m-n%C6%B0%E1%BB%9Bc-c%E1%BA%A7m-tay-t%E1%BB%B1-%C4%91%E1%BB%99ng-Oral-Irrigator-d%E1%BB%A5ng-c%E1%BB%A5-v%E1%BB%87-sinh-r%C4%83ng-mi%E1%BB%87ng-c%E1%BB%99ng-ngh%E1%BB%87-Ch%C3%A2u-%C3%82u-v%E1%BB%9Bi-3-ch%E1%BA%BF-%C4%91%E1%BB%99-x%E1%BB%8Bt-cao-c%E1%BA%A5p-i.663821509.22805459234?extraParams=%7B%22display_model_id%22%3A236195423751%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m7t97aqoi4qr31_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-25%","Máy tăm nước cầm tay tự động Oral Irrigator, dụng cụ vệ sinh răng miệng cộng nghệ Châu Âu với 3 chế độ xịt cao cấp","","150.000","Đã bán 1k+","","",""
"https://shopee.vn/M%C3%A1y-T%C4%83m-n%C6%B0%E1%BB%9Bc-MaxSpect-Oral-Irrigator-cao-c%E1%BA%A5p-v%E1%BB%87-sinh-r%C4%83ng-mi%E1%BB%87ng-ti%E1%BB%87n-l%E1%BB%A3i-cho-m%E1%BB%8Di-gia-%C4%91%C3%ACnh-M0i1-i.1077510867.24714905271?extraParams=%7B%22display_model_id%22%3A245366242134%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-ls31fy8kwwihfd_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-47%","Máy Tăm nước MaxSpect Oral Irrigator cao cấp  vệ sinh răng miệng tiện lợi cho mọi gia đình M0i1","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","117.000","Đã bán 9k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/-CH%C3%8DNH-H%C3%83NG-N%C6%B0%E1%BB%9Bc-t%E1%BA%A9y-trang-Bioderma-gi%C3%BAp-l%C3%A0m-s%E1%BA%A1ch-s%C3%A2u-d%E1%BB%8Bu-nh%E1%BA%B9-lo%E1%BA%A1i-b%E1%BB%8F-b%E1%BB%A5i-b%E1%BA%A9n-d%E1%BA%A7u-nh%E1%BB%9Dn-d%C3%A0nh-cho-m%E1%BB%8Di-lo%E1%BA%A1i-da-500ml-HOT-i.1103820846.22659387860?extraParams=%7B%22display_model_id%22%3A325005747562%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mf3ux7rlf6krc8_tn.webp","","-64%","[CHÍNH HÃNG ] Nước tẩy trang Bioderma giúp làm sạch sâu dịu nhẹ loại bỏ bụi bẩn dầu nhờn dành cho mọi loại da 500ml HOT","","119.000","Đã bán 142","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/N%C6%B0%E1%BB%9Bc-hoa-nam-cao-c%E1%BA%A5p-sang-Ch%E1%BA%A3nh-VER.SACE-E.ROS-d%E1%BA%A7u-th%C6%A1m-cu%E1%BB%91n-h%C3%BAt-100ml-m%C3%B9i-nam-t%C3%ADnh-%C4%91%E1%BA%B3ng-c%E1%BA%A5p-ph%C3%A1i-m%E1%BA%A1nh-i.723199122.24325731034?extraParams=%7B%22display_model_id%22%3A240686632668%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m8kej1vqnv5z3a_tn.webp","","-14%","Nước hoa nam cao cấp sang Chảnh VER.SACE E.ROS, dầu thơm cuốn hút 100ml mùi nam tính đẳng cấp phái mạnh","","189.000","Đã bán 222","","",""
"https://shopee.vn/Gel-r%E1%BB%ADa-m%E1%BA%B7t-cho-da-d%E1%BA%A7u-nh%E1%BA%A1y-c%E1%BA%A3m-La-Roche-Posay-Gel-200ml-400ml-h%C3%A0ng-nh%E1%BA%ADp-kh%E1%BA%A9u-Ph%C3%A1p-100--i.1327054181.27011067154?extraParams=%7B%22display_model_id%22%3A206218249196%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m0dvaxwvlp7xac_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-25%","Gel rửa mặt cho da dầu nhạy cảm La Roche Posay  Gel 200ml - 400ml hàng nhập khẩu Pháp 100%","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","300.000","Đã bán 100k+","","",""
"https://shopee.vn/Kem-n%E1%BB%81n-CARSLAN-d%E1%BA%A1ng-l%E1%BB%8Fng-ki%E1%BB%81m-d%E1%BA%A7u-l%C3%A2u-tr%C3%B4i-ch%E1%BB%91ng-th%E1%BA%A5m-n%C6%B0%E1%BB%9Bc-su%E1%BB%91t-24h-30g-i.382964977.9916987423?extraParams=%7B%22display_model_id%22%3A33756702299%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/cn-11134207-820l4-mjgr2m7s2ups42_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-53%","Kem nền CARSLAN dạng lỏng kiềm dầu lâu trôi chống thấm nước suốt 24h 30g","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","275.100","Đã bán 200k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy","Giảm 8k₫"
"https://shopee.vn/N%C6%B0%E1%BB%9Bc-t%E1%BA%A9y-trang-l%C3%A0m-s%E1%BA%A1ch-d%C6%B0%E1%BB%A1ng-%E1%BA%A9m-cho-m%E1%BB%8Di-lo%E1%BA%A1i-da-Loreal-L'Oreal-3-in-1-Micellar-Water-400ml-i.157995825.4238415998?extraParams=%7B%22display_model_id%22%3A148318657429%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mje2vdigxjb89c_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Nước tẩy trang làm sạch, dưỡng ẩm cho mọi loại da Loreal L'Oreal 3-in-1 Micellar Water 400ml","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","99.000","Đã bán 500k+","","",""
"https://shopee.vn/Kem-che-khuy%E1%BA%BFt-%C4%91i%E1%BB%83m-FOCALLURE-10g-trang-%C4%91i%E1%BB%83m-chuy%C3%AAn-d%E1%BB%A5ng-7-m%C3%A0u-t%C3%B9y-ch%E1%BB%8Dn-i.182631756.4902649111?extraParams=%7B%22display_model_id%22%3A8392780173%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/38d5345b9c6f924cc32f023ca75c7348_tn.webp","","","Kem che khuyết điểm FOCALLURE 10g trang điểm chuyên dụng 7 màu tùy chọn","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","77.226","Đã bán 300k+","","","20% Giảm"
"https://shopee.vn/B%C3%BAt-k%E1%BA%BB-m%E1%BA%AFt-FOCALLURE-d%E1%BA%A1ng-l%E1%BB%8Fng-ch%E1%BB%91ng-th%E1%BA%A5m-n%C6%B0%E1%BB%9Bc-nhanh-kh%C3%B4-0.6g-i.182631756.6502613129?extraParams=%7B%22display_model_id%22%3A70750199965%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/cn-11134207-820l4-mgowgqedfrwrb2_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4e4msq1vr2a","-8%","Bút kẻ mắt FOCALLURE dạng lỏng chống thấm nước nhanh khô 0.6g","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","59.400","Đã bán 500k+","","","20% Giảm"
"https://shopee.vn/N%C6%B0%E1%BB%9Bc-hoa-nam-cao-c%E1%BA%A5p-ch%C3%ADnh-h%C3%A3ng-AC.QUA-D%C3%8C-GI%C3%92-l%C6%B0u-h%C6%B0%C6%A1ng-d%C3%A0i-l%C3%A2u-m%C3%B9i-tinh-t%E1%BA%BF-tho%E1%BA%A3i-m%C3%A1i-d%E1%BB%85-ch%E1%BB%8Bu-nam-t%C3%ADnh-100ml-HH03-i.723199122.24174230992?extraParams=%7B%22display_model_id%22%3A296874061742%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m8kemao5r91e66_tn.webp","","","Nước hoa nam cao cấp chính hãng AC.QUA DÌ GIÒ lưu hương dài lâu mùi tinh tế thoải mái dễ chịu nam tính 100ml HH03","","50.000","Đã bán 775","","",""
"https://shopee.vn/C%E1%BA%B7p-d%E1%BA%A7u-g%E1%BB%99i-hachi-b%C6%B0%E1%BB%9Fi-ng%C4%83n-ng%E1%BB%ABa-g%C3%A3y-r%E1%BB%A5ng-350-500-800ml-chi%E1%BA%BFt-xu%E1%BA%A5t-ho%C3%A0n-h%E1%BA%A3o-gi%E1%BB%AFa-tinh-ch%E1%BA%A5t-b%C6%B0%E1%BB%9Fi-Mexico-i.254307353.23654868085?extraParams=%7B%22display_model_id%22%3A395399007410%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-ln857rre7odvd2_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-43%","Cặp dầu gội hachi bưởi ngăn ngừa gãy rụng 350 500 800ml chiết xuất hoàn hảo giữa tinh chất bưởi Mexico","","136.000","Đã bán 200k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/M%C3%A1y-U%E1%BB%91n-T%C3%B3c-Xo%C4%83n-T%E1%BA%A1o-S%C3%B3ng-N%C6%B0%E1%BB%9Bc-32mm-Ch%E1%BA%A5t-Li%E1%BB%87u-H%E1%BB%A3p-Kim-Nh%C3%B4m-Anot-Cao-C%E1%BA%A5p-2-Tr%E1%BB%A5c-M%C3%A1y-L%C3%A0m-Xo%C4%83n-T%C3%B3c.B%E1%BA%A3o-h%C3%A0nh-12-th%C3%A1ng.-i.724813738.22090233190?extraParams=%7B%22display_model_id%22%3A241397087880%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134201-7r98o-lxi962ygal7fb0_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-28%","Máy Uốn Tóc Xoăn Tạo Sóng Nước 32mm Chất Liệu Hợp Kim Nhôm Anot Cao Cấp 2 Trục Máy Làm Xoăn Tóc.Bảo hành 12 tháng.","","128.000","Đã bán 200k+","","",""
"https://shopee.vn/M%C3%A1y-C%E1%BA%A1o-R%C3%A2u-Mini-2-L%C6%B0%E1%BB%A1i-C%E1%BA%A1o-N%E1%BB%95i-M%C3%A1y-C%E1%BA%A1o-R%C3%A2u-%C4%90a-N%C4%83ng-%C4%90%E1%BA%A7u-C%E1%BA%A1o-Ch%E1%BB%91ng-N%C6%B0%E1%BB%9Bc-%C4%90%C3%A8n-R%E1%BB%8Di-Ray-ASAKI-R2-i.541497360.13899821352?extraParams=%7B%22display_model_id%22%3A195000682487%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lspon33nvutg5f_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-10%","Máy Cạo Râu Mini 2 Lưỡi Cạo Nổi Máy Cạo Râu Đa Năng Đầu Cạo Chống Nước Đèn Rọi Ray ASAKI - R2","","139.000","Đã bán 237","","",""
"https://shopee.vn/-QU%C3%80-T%E1%BA%B6NG-KH%C3%94NG-B%C3%81N-M%E1%BB%99t-Mi%E1%BA%BFng-B%C3%B4ng-M%C3%BAt-M%C3%A0u-T%C3%ADm-COLORKEY-i.1103552734.24675830535?extraParams=%7B%22display_model_id%22%3A99550811346%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mfmf2gthr0g8f5_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","[QUÀ TẶNG - KHÔNG BÁN] Một Miếng Bông Mút Màu Tím COLORKEY","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","99.000","Đã bán 200k+","","","30% Giảm"
"https://shopee.vn/Gel-Gi%E1%BA%A3m-M%E1%BB%A5n-V%C3%A0-Th%C3%A2m-Cafun%C3%A9-Flux-Derma-Gel-20gr-i.697821129.19563460571?extraParams=%7B%22display_model_id%22%3A250877515966%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mfkwz7o2bj7xd0_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-12%","Gel Giảm Mụn Và Thâm Cafuné Flux Derma Gel 20gr","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","159.000","Đã bán 200k+","","",""
"https://shopee.vn/Kem-l%C3%B3t-kem-ch%E1%BB%91ng-n%E1%BA%AFng-ZEESEA-30g-trang-%C4%91i%E1%BB%83m-ki%E1%BB%81m-d%E1%BA%A7u-n%C3%A2ng-t%C3%B4ng-che-l%E1%BB%97-ch%C3%A2n-l%C3%B4ng-l%C3%A0m-m%E1%BB%8Bn-da-i.251112545.5531372945?extraParams=%7B%22display_model_id%22%3A231358294412%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/cn-11134207-7r98o-lr5d7cq36z8d85_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-38%","Kem lót kem chống nắng ZEESEA 30g trang điểm kiềm dầu nâng tông che lỗ chân lông làm mịn da","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","99.000","Đã bán 400k+","","",""
"https://shopee.vn/B%C3%BAt-t%E1%BB%89a-l%C3%B4ng-m%C3%A0y-M%C3%A1y-t%E1%BB%89a-ch%C3%A2n-m%C3%A0y-trang-%C4%91i%E1%BB%83m-cho-ch%E1%BB%8B-em-B%C3%BAt-k%E1%BA%BB-s%E1%BA%A1c-%C4%91i%E1%BB%87n-v%E1%BB%9Bi-l%C6%B0%E1%BB%A1i-c%E1%BA%A1o-360-%C4%91a-n%C4%83ng-t%E1%BA%A1o-h%C3%ACnh-l%C3%B4ng-m%C3%A0y-i.461477539.22226585177?extraParams=%7B%22display_model_id%22%3A215257462214%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lzfo68c9arhdf3_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Bút tỉa lông mày - Máy tỉa chân mày trang điểm cho chị em, - Bút kẻ sạc điện với lưỡi cạo 360 đa năng tạo hình lông mày","","77.000","Đã bán 1k+","","",""
"https://shopee.vn/B%C3%BAt-k%E1%BA%BB-m%E1%BA%AFt-Pinkflash-d%E1%BA%A1ng-l%E1%BB%8Fng-nhanh-kh%C3%B4-m%C3%A0u-%C4%91en-m%C3%A0u-n%C3%A2u-ch%E1%BA%A5t-l%C3%AC-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-l%C3%A2u-tr%C3%B4i-30g-i.299282693.5151439378?extraParams=%7B%22display_model_id%22%3A86219520004%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/cn-11134207-7ras8-m5wm9xqthzipbf_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-4%","Bút kẻ mắt Pinkflash dạng lỏng nhanh khô màu đen màu nâu chất lì chống nước lâu trôi 30g","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","55.000","Đã bán 300k+","","","20% Giảm"
"https://shopee.vn/Serum-d%C6%B0%E1%BB%A1ng-c%E1%BA%A5p-%E1%BA%A9m-t%E1%BB%A9c-th%C3%AC-gi%C3%BAp-l%C3%A0m-gi%E1%BA%A3m-n%E1%BA%BFp-nh%C4%83n-c%C4%83ng-m%C6%B0%E1%BB%9Bt-da-L'Oreal-Paris-Revitalift-1.5-Hyaluronic-Acid-30ml-i.37251933.3156042540?extraParams=%7B%22display_model_id%22%3A40356499014%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mjnrkrcd6akg17_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-18%","Serum dưỡng cấp ẩm tức thì, giúp làm giảm nếp nhăn & căng mướt da L'Oreal Paris Revitalift 1.5% Hyaluronic Acid 30ml","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mfjl4hy7rsi3b3","409.000","Đã bán 200k+","","","Giảm 60k₫"
"https://shopee.vn/M%C3%A1y-L%C3%A0-T%C3%B3c-Du%E1%BB%97i-T%C3%B3c-4-N%E1%BA%A5c-Nhi%E1%BB%87t-B%E1%BA%A3n-Pro-Size-To-KEMEI-PRO_KM329-M%C3%A1y-t%E1%BA%A1o-ki%E1%BB%83u-t%C3%B3c-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.530308652.19782448551?extraParams=%7B%22display_model_id%22%3A215612265907%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m7rt314vbgqr17_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-8%","Máy Là Tóc Duỗi Tóc 4 Nấc Nhiệt Bản Pro Size To KEMEI PRO_KM329 - Máy tạo kiểu tóc, Bảo Hành 12 Tháng","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","153.000","Đã bán 40k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/S%C3%A1p-Wax-L%C3%B4ng-N%C3%B3ng-Cao-C%E1%BA%A5p-Premier-HANA-WAXING-Wax-L%C3%B4ng-N%C3%A1ch-L%C3%B4ng-Ch%C3%A2n-Si%C3%AAu-B%C3%A1m-L%C3%B4ng.-i.787031039.21066810225?extraParams=%7B%22display_model_id%22%3A197685212239%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-llj6szzqny6g8d_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-19%","Sáp Wax Lông Nóng Cao Cấp Premier HANA WAXING - Wax Lông Nách, Lông Chân, Siêu Bám Lông.","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","14.500","Đã bán 300k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/Mascara-FOCALLURE-gi%C3%BAp-chu%E1%BB%91t-l%C3%B4ng-mi-d%C3%A0i-cong-v%C3%A0-%C4%91%E1%BB%81u-k%C3%ADch-th%C6%B0%E1%BB%9Bc-%C4%91%E1%BA%A7u-c%E1%BB%8D-3mm-6g-i.182631756.7554954814?extraParams=%7B%22display_model_id%22%3A230673180575%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/cn-11134207-7ras8-m8vdy8xt53oy27_tn.webp","","-28%","Mascara FOCALLURE giúp chuốt lông mi dài cong và đều kích thước đầu cọ 3mm 6g","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","63.800","Đã bán 200k+","","","20% Giảm"
"https://shopee.vn/TH%E1%BA%BA-D%E1%BB%8ACH-V%E1%BB%A4-B%E1%BA%A2O-H%C3%80NH-%C4%90I%E1%BB%86N-T%E1%BB%AC-1-N%C4%82M-T%C3%B4ng-%C4%90%C6%A1-C%E1%BA%AFt-T%C3%B3c-i.1327040208.29861975887?extraParams=%7B%22display_model_id%22%3A59587725636%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mjkzh7c0ncoyb3_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","THẺ DỊCH VỤ BẢO HÀNH ĐIỆN TỬ 1 NĂM Tông Đơ Cắt Tóc","","20.000","Đã bán 10k+","","",""
"https://shopee.vn/M%C3%A1y-L%C3%A0-T%C3%B3c-Du%E1%BB%97i-T%C3%B3c-4-N%E1%BA%A5c-Nhi%E1%BB%87t-B%E1%BA%A3n-Pro-Size-To-KEMEI-PRO_KM329-M%C3%A1y-t%E1%BA%A1o-ki%E1%BB%83u-t%C3%B3c-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-R%E1%BA%A5t-D%E1%BA%BD-S%E1%BB%AD-D%E1%BB%A5ng-New-i.716158718.27051134780?extraParams=%7B%22display_model_id%22%3A226735191602%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lzssc4ms73q9ac_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-12%","Máy Là Tóc Duỗi Tóc 4 Nấc Nhiệt Bản Pro Size To KEMEI PRO_KM329 - Máy tạo kiểu tóc, Bảo Hành 12 Tháng Rất Dẽ Sử Dụng New","","155.000","Đã bán 279","","",""
"https://shopee.vn/Son-tint-Romand-c%C4%83ng-b%C3%B3ng-The-Juicy-Lasting-Tint-ThegioiSkinfood-i.157995825.3503052242?extraParams=%7B%22display_model_id%22%3A320467933771%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mjdyvczgqpky03_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Son tint Romand căng bóng The Juicy Lasting Tint ThegioiSkinfood","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","169.000","Đã bán 400k+","","","Giảm 35k₫"
"https://shopee.vn/Gel-gi%E1%BA%A3m-m%E1%BB%A5n-d%C6%B0%E1%BB%A1ng-%E1%BA%A9m-da-ACTIDEM-Derma-Gel-18gr-40gr-Be-Glow-Beauty-i.606061105.23513361596?extraParams=%7B%22display_model_id%22%3A228238375236%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mjo0kj3b8e0ye0_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Gel giảm mụn, dưỡng ẩm da ACTIDEM Derma Gel 18gr / 40gr - Be Glow Beauty","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","100.000","Đã bán 200k+","","",""
