"contents href","inset-y-0 src","w-full src","absolute","line-clamp-2","mr-0 src","truncate","font-medium","truncate 2","truncate 3"
"https://shopee.vn/B%C3%BAt-Bi-M%E1%BB%B1c-%C4%90en-Ng%C3%B2i-0.5mm-Ch%E1%BA%A5t-L%C6%B0%E1%BB%A3ng-Cao-i.255857771.7432393675?extraParams=%7B%22display_model_id%22%3A17119807482%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/3847ce29108183539ff531f65f568a20_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Bút Bi Mực Đen Ngòi 0.5mm Chất Lượng Cao","","","13.200","Đã bán 200k+",""
"https://shopee.vn/B%C3%BAt-brush-12-m%C3%A0u-2-%C4%91%E1%BA%A7u-vi%E1%BA%BFt-calligraphy-HAKI-b%C3%BAt-d%E1%BA%A1-m%C3%A0u-marker-nhi%E1%BB%81u-m%C3%A0u-d%E1%BB%85-th%C6%B0%C6%A1ng-B48-i.444126752.10419816708?extraParams=%7B%22display_model_id%22%3A355198411368%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/ed6fa86900783d846deb9a1013085e9b_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Bút brush 12 màu 2 đầu viết calligraphy HAKI, bút dạ màu marker nhiều màu dễ thương B48","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","9.900","Đã bán 100k+",""
"https://shopee.vn/-COMBO-10-H%E1%BB%99p-Carton-H%C3%B4%CC%A3p-%C4%90%C3%B3ng-H%C3%A0ng-Full-Size-GI%C3%81-X%C6%AF%C6%A0%CC%89NG-i.722763037.18080929030?extraParams=%7B%22display_model_id%22%3A430002352986%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mbdp23f61b5t07_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-47%","[COMBO] 10 Hộp Carton - Hộp Đóng Hàng - Full Size - GIÁ XƯỞNG","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","7.900","Đã bán 700k+",""
"https://shopee.vn/15x12x10-COMBO-20-H%E1%BB%99p-carton-%C4%91%C3%B3ng-h%C3%A0ng-%C4%91%E1%BB%B1ng-gi%C3%A0y-d%C3%A9p-ph%E1%BB%A5-ki%E1%BB%87n-%C4%91%E1%BB%93-gia-d%E1%BB%A5ng-gi%C3%A1-r%E1%BA%BB-H%E1%BB%99p-Carton-HT-i.74343410.6502623148?extraParams=%7B%22display_model_id%22%3A296248552941%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lukma03jylg242_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-40%","15x12x10 COMBO 20 Hộp carton đóng hàng đựng giày dép, phụ kiện đồ gia dụng giá rẻ - Hộp Carton HT","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","24.760","Đã bán 300k+","2% Giảm"
"https://shopee.vn/Size-15x12x10-cm-h%E1%BB%99p-gi%E1%BA%A5y-th%C3%B9ng-carton-g%C3%B3i-h%C3%A0ng-t%E1%BA%A1i-Gumato-(M%C3%A3-s%E1%BB%91-P28)-i.419868651.11101667691?extraParams=%7B%22display_model_id%22%3A360472724221%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/02867abc6bcff0d31a4a4f17c8cc02da_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Size 15x12x10 cm, hộp giấy thùng carton gói hàng tại Gumato (Mã số P28)","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","8.775","Đã bán 100k+",""
"https://shopee.vn/Combo-20-H%E1%BB%99p-carton-%C4%91%C3%B3ng-h%C3%A0ng-nhi%E1%BB%81u-k%C3%ADch-th%C6%B0%E1%BB%9Bc-gi%C3%A1-r%E1%BA%BB-g%C3%B3i-h%C3%A0ng-%C4%91%E1%BB%B1ng-ph%E1%BB%A5-ki%E1%BB%87n-m%E1%BB%B9-ph%E1%BA%A9m-g%C3%B3i-qu%C3%A0-VN-Box-i.933693680.22238718227?extraParams=%7B%22display_model_id%22%3A390362936324%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7qukw-ljfi7gcgdd5e84_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-50%","Combo 20 Hộp carton đóng hàng nhiều kích thước giá rẻ gói hàng đựng phụ kiện mỹ phẩm gói quà - VN Box","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","9.780","Đã bán 1000k+","90% Giảm"
"https://shopee.vn/B%E1%BB%8Dc-s%C3%A1ch-v%E1%BB%9F-Decal-cho-h%E1%BB%8Dc-sinh-c%C3%A1c-c%E1%BA%A5p-i.137214318.5745480490?extraParams=%7B%22display_model_id%22%3A172444391745%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-luzl69guazgy5e_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-34%","Bọc sách vở Decal cho học sinh các cấp","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","18.600","Đã bán 200k+",""
"https://shopee.vn/T%C3%BAi-n%C3%BAt-clear-bag-T%C3%BAi-%C4%91%E1%BB%B1ng-h%E1%BB%93-s%C6%A1-c%C3%B3-c%C3%BAc-b%C3%ACa-n%C3%BAt-%C4%91%E1%BB%B1ng-h%E1%BB%93-s%C6%A1-i.113413980.6308461596?extraParams=%7B%22display_model_id%22%3A248047217473%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lynh91x5snyl8a_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-5%","Túi nút clear bag - Túi đựng hồ sơ có cúc, bìa nút đựng hồ sơ","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","14.250","Đã bán 100k+",""
"https://shopee.vn/S%E1%BB%95-c%C3%B2ng-DecorMe-set-b%C3%ACa-s%E1%BB%95-c%C3%B2ng-A4-A5-B5-binder-c%C3%B2ng-s%E1%BA%AFt-4-9-6-20-26-30-c%C3%B2ng-l%C3%A0m-s%E1%BB%95-tay-s%E1%BB%95-ghi-ch%C3%A9p-take-notes-bujo-i.1145688.618921886?extraParams=%7B%22display_model_id%22%3A244011635682%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m6ch0n1dhyuwa2_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-36%","Sổ còng DecorMe set bìa sổ còng A4 A5 B5 binder còng sắt 4 9 6 20 26 30 còng làm sổ tay, sổ ghi chép, take notes, bujo","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","","26.100","Đã bán 300k+",""
"https://shopee.vn/M%C3%B3c-Ch%C3%ACa-Kho%C3%A1-QR-Ph%C3%B4i-M%C3%B3c-Ch%C3%ACa-Kho%C3%A1-M%C3%A3-QR-Ch%E1%BA%A5t-Li%E1%BB%87u-Mica-Trong-Su%E1%BB%91t-Kh%C3%B4ng-In-N%E1%BB%99i-Dung-i.1396703886.29118415370?extraParams=%7B%22display_model_id%22%3A305980544484%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m2w9d0q67isw60_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-5%","Móc Chìa Khoá QR, Phôi Móc Chìa Khoá Mã QR Chất Liệu Mica Trong Suốt - Không In Nội Dung","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","11.900","Đã bán 200k+",""
"https://shopee.vn/5-C%C3%81I-T%C3%BAi-gi%E1%BA%A5y-%C4%91%E1%BB%B1ng-qu%C3%A0-t%E1%BA%B7ng-t%C3%BAi-x%C3%A1ch-tr%C3%A0-s%E1%BB%AFa-takeaway-t%C3%BAi-gi%E1%BA%A5y-Kraft-%C4%91%E1%BB%B1ng-b%C3%A1nh-c%C3%B3-quai-v%C3%A0-kh%C3%B4ng-quai-5-C%C3%81I--i.60830290.23928253589?extraParams=%7B%22display_model_id%22%3A117974548100%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7qukw-lfwc6qovjoqf88_tn.webp","","","5 CÁI -Túi giấy đựng quà tặng,túi xách trà sữa takeaway túi giấy Kraft đựng bánh có quai và không quai--5 CÁI -","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","","13.000","Đã bán 100k+",""
"https://shopee.vn/Size-20x10x5-cm-h%E1%BB%99p-gi%E1%BA%A5y-th%C3%B9ng-carton-g%C3%B3i-h%C3%A0ng-t%E1%BA%A1i-Gumato-(M%C3%A3-s%E1%BB%91-P43)-i.419868651.9871031097?extraParams=%7B%22display_model_id%22%3A249151371248%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lz5nowxdng69e7_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Size 20x10x5 cm, hộp giấy thùng carton gói hàng tại Gumato (Mã số P43)","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","7.545","Đã bán 100k+",""
"https://shopee.vn/M%C3%A0u-Acrylic-3D-100ml-Cao-C%E1%BA%A5p-V%E1%BA%BD-Tr%C3%AAn-M%E1%BB%8Di-Ch%E1%BA%A5t-Li%E1%BB%87u-i.24091817.2881175398?extraParams=%7B%22display_model_id%22%3A7346341045%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mhaapojshk3s72_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-10%","Màu Acrylic 3D 100ml Cao Cấp Vẽ Trên Mọi Chất Liệu","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","","35.000","Đã bán 100k+",""
"https://shopee.vn/Combo-40-B%C3%BAt-Gel-B%C3%BAt-Bi-N%C6%B0%E1%BB%9Bc-M%E1%BB%B1c-Gel-%C4%90en-M%E1%BB%B1c-Xanh-%C4%90%E1%BB%8F-Kh%C3%B4-Nhanh-Ng%C3%B2i-0.5mm-N%C3%A9t-Ch%E1%BB%AF-%C4%90%E1%BA%B9p-M%E1%BB%B1c-Ra-%C4%90%E1%BB%81u-M%C6%B0%E1%BB%A3t-i.263859934.25027416442?extraParams=%7B%22display_model_id%22%3A218296243849%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134211-7r98o-lupq9r2gc8wie9_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Combo 40 Bút Gel Bút Bi Nước Mực Gel Đen Mực Xanh Đỏ Khô Nhanh Ngòi 0.5mm, Nét Chữ Đẹp Mực Ra Đều Mượt","","","48.000","Đã bán 100k+",""
"https://shopee.vn/-CH%C3%8DNH-H%C3%83NG-B%C3%BAt-S%C6%A1n-M%C3%A0u-Acrylic-Marker-Ch%C3%ADnh-H%C3%A3ng-Deli-TH%C3%8AM-80-M%E1%BB%B0C-12-24-36-48-64-M%C3%A0u-T%C3%B4-Tr%C3%AAn-M%E1%BB%8Di-Ch%E1%BA%A5t-Li%E1%BB%87u-i.127805122.24261863092?extraParams=%7B%22display_model_id%22%3A270067257141%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mjveyny3u1vn34_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-85%","[CHÍNH HÃNG] Bút Sơn Màu Acrylic Marker Chính Hãng Deli THÊM 80% MỰC 12/24/36/48/64 Màu Tô Trên Mọi Chất Liệu","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","Rẻ Vô Địch","8.000","Đã bán 100k+",""
"https://shopee.vn/15x10x10-COMBO-20-H%E1%BB%99p-Carton-%C4%91%C3%B3ng-h%C3%A0ng-%C4%91%E1%BB%B1ng-gi%C3%A0y-d%C3%A9p-ph%E1%BB%A5-ki%E1%BB%87n-%C4%91%E1%BB%93-gia-d%E1%BB%A5ng-gi%C3%A1-r%E1%BA%BB-H%E1%BB%99p-Carton-HT-i.74343410.1382723388?extraParams=%7B%22display_model_id%22%3A291248485812%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lukma02zwljmae_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-40%","15x10x10 COMBO 20 Hộp Carton đóng hàng đựng giày dép, phụ kiện đồ gia dụng giá rẻ - Hộp Carton HT","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","21.320","Đã bán 300k+","2% Giảm"
"https://shopee.vn/25x15x10-COMBO-20-H%E1%BB%99p-Carton-%C4%90%C3%B3ng-H%C3%A0ng-Th%C3%B9ng-Gi%E1%BA%A5y-Cod-G%C3%B3i-H%C3%A0ng-H%E1%BB%99p-B%C3%ACa-Carton-%C4%90%C3%B3ng-H%C3%A0ng-Gi%C3%A1-R%E1%BA%BB-i.74343410.1250123084?extraParams=%7B%22display_model_id%22%3A266249538283%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lulioi32rnyq6a_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-40%","25x15x10 COMBO 20 Hộp Carton Đóng Hàng Thùng Giấy Cod Gói Hàng, Hộp Bìa Carton Đóng Hàng Giá Rẻ","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","39.840","Đã bán 500k+","2% Giảm"
"https://shopee.vn/(Mua-50-T%E1%BA%B7ng-50-)-Combo-50-But-Gel-%C4%90en-Xanh-%C4%90%E1%BB%8F-Kh%C3%B4-Nhanh-Ng%C3%B2i-0.5mm-M%E1%BB%B1c-%C4%90%E1%BB%81u-N%C3%A9t-Ch%E1%BB%AF-%C4%90%E1%BA%B9p-M%E1%BB%B1c-%C4%90%E1%BB%81u-i.324368286.25373785770?extraParams=%7B%22display_model_id%22%3A315294710101%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mi7ra64fihhk5b_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-9%","(Mua 50 Tặng 50 ) Combo 50 But Gel Đen Xanh Đỏ Khô Nhanh Ngòi 0.5mm, Mực Đều, Nét Chữ Đẹp Mực Đều","","Rẻ Vô Địch","86.098","Đã bán 400k+",""
"https://shopee.vn/T%C3%BAi-Zip-%C4%90%E1%BB%B1ng-%C4%90%E1%BB%93-M%C3%A0u-Pastel-Cute-%C4%90%E1%BB%B1ng-Qu%C3%A0-T%E1%BA%B7ng-%E1%BA%A2nh-Postcard-Handmade-BEYOU-i.284175510.25106700077?extraParams=%7B%22display_model_id%22%3A245175415941%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lq4furqtcj4icb_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-33%","Túi Zip Đựng Đồ Màu Pastel Cute, Đựng Quà Tặng, Ảnh, Postcard, Handmade - BEYOU","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","Rẻ Vô Địch","6.291","Đã bán 100k+",""
"https://shopee.vn/100-c%C3%A0nh-K%E1%BA%BCM-NHUNG-k%E1%BA%BDm-x%C3%B9-k%E1%BA%BDm-l%C3%B4ng-l%C3%A0m-hoa-trang-tr%C3%AD-u%E1%BB%91n-h%C3%ACnh-i.180938690.14498015359?extraParams=%7B%22display_model_id%22%3A225544023320%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lz70ja1k4si5e4_tn.webp","","","100 cành KẼM NHUNG, kẽm xù, kẽm lông làm hoa, trang trí uốn hình","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","6.000","Đã bán 100k+",""
"https://shopee.vn/B%C3%BAt-Dupe-Muji-Decorme-b%C3%BAt-b%E1%BA%A5m-ng%C3%B2i-0.5-th%C3%A2n-trong-su%E1%BB%91t-m%E1%BB%B1c-%C4%91en-xanh-%C4%91%E1%BB%8F-vi%E1%BA%BFt-%C4%91%E1%BB%81u-m%E1%BB%B1c-ph%E1%BB%A5-ki%E1%BB%87n-v%C4%83n-ph%C3%B2ng-ph%E1%BA%A9m-i.1145688.5839686442?extraParams=%7B%22display_model_id%22%3A49927076436%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134211-7ras8-mclu0huxnujg33_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-24%","Bút Dupe Muji Decorme bút bấm ngòi 0.5 thân trong suốt mực đen xanh đỏ viết đều mực phụ kiện văn phòng phẩm","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","Rẻ Vô Địch","22.000","Đã bán 200k+",""
"https://shopee.vn/Combo-20-H%E1%BB%99p-carton-n%E1%BA%AFp-g%C3%A0i-nhi%E1%BB%81u-size-h%E1%BB%99p-gi%E1%BA%A5y-%C4%91%C3%B3ng-h%C3%A0ng-%C4%91%E1%BB%B1ng-qu%E1%BA%A7n-%C3%A1o-ph%E1%BB%A5-ki%E1%BB%87n-gi%C3%A1-r%E1%BA%BB-HT-HCM-i.862413738.19690891032?extraParams=%7B%22display_model_id%22%3A296130951404%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lunbuav68s2t87_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-43%","Combo 20 Hộp carton nắp gài nhiều size, hộp giấy đóng hàng đựng quần áo, phụ kiện giá rẻ - HT HCM","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","22.840","Đã bán 400k+","3% Giảm"
"https://shopee.vn/B%C4%83ng-di%CC%81nh-1kg-1-lo%CC%83i-nh%C6%B0%CC%A3a-2.4mm-i.181688259.2879554422?extraParams=%7B%22display_model_id%22%3A7477199945%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-m0bdnu4iredre4_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Băng dính 1kg/1 lõi nhựa 2.4mm","","","49.000","Đã bán 200k+",""
"https://shopee.vn/20x10x10-COMBO-20-H%E1%BB%99p-carton-%C4%91%C3%B3ng-h%C3%A0ng-%C4%91%E1%BB%B1ng-gi%C3%A0y-d%C3%A9p-ph%E1%BB%A5-ki%E1%BB%87n-%C4%91%E1%BB%93-gia-d%E1%BB%A5ng-gi%C3%A1-r%E1%BA%BB-H%E1%BB%99p-Carton-HT-i.74343410.1250117414?extraParams=%7B%22display_model_id%22%3A261249217804%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-luktqwpvqo7m43_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-43%","20x10x10 COMBO 20 Hộp carton đóng hàng đựng giày dép, phụ kiện đồ gia dụng giá rẻ - Hộp Carton HT","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","23.680","Đã bán 600k+","2% Giảm"
"https://shopee.vn/Tem-d%C3%A1n-nh%C3%A3n-nh%C3%A2n-b%C3%A1nh-trung-thu-(t%E1%BB%91i-thi%E1%BA%BFu-%C4%91%E1%BA%B7t-5-tem)-i.14350055.7245774198?extraParams=%7B%22display_model_id%22%3A50555637215%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m0mtle5xdy8f22_tn.webp","","","Tem dán nhãn nhân bánh trung thu (tối thiếu đặt 5 tem)","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","2.900","Đã bán 100k+",""
"https://shopee.vn/Combo-20-H%E1%BB%99p-carton-n%E1%BA%AFp-g%C3%A0i-12x8x4-H%E1%BB%99p-gi%E1%BA%A5y-n%E1%BA%AFp-c%C3%A0i-gi%C3%A1-r%E1%BA%BB-%C4%91%E1%BB%B1ng-ph%E1%BB%A5-ki%E1%BB%87n-m%E1%BB%B9-ph%E1%BA%A9m-ti%E1%BB%87n-l%E1%BB%A3i-HT-HCM-i.862413738.23830844473?extraParams=%7B%22display_model_id%22%3A265964605190%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lull3v8a5h5e96_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-35%","Combo 20  Hộp carton nắp gài 12x8x4 Hộp giấy nắp cài giá rẻ đựng phụ kiện mỹ phẩm tiện lợi- HT HCM","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","22.840","Đã bán 100k+","3% Giảm"
"https://shopee.vn/M%C3%A0u-N%C6%B0%E1%BB%9Bc-CHINJOO-100ml-Cao-C%E1%BA%A5p-Ch%E1%BA%A5t-M%C3%A0u-S%C3%A1nh-M%E1%BB%8Bn-i.24091817.4636199203?extraParams=%7B%22display_model_id%22%3A18904204061%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mh8n2fntex3j2b_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Màu Nước CHINJOO 100ml Cao Cấp Chất Màu Sánh Mịn","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","","25.000","Đã bán 100k+",""
"https://shopee.vn/-Gi%C3%A1-S%E1%BB%89-B%E1%BB%99-10-Th%E1%BA%BB-%C4%90eo-T%C3%AAn-Nh%C3%A2n-Vi%C3%AAn-Th%E1%BA%BB-nh%C3%A0-b%C3%A1o-h%E1%BB%8Dc-sinh-sinh-vi%C3%AAn-D%C3%A2y-k%E1%BA%B9p-th%E1%BA%BB-d%C3%A2y-gi%E1%BB%8Dt-l%E1%BB%87-nhi%E1%BB%81u-m%C3%A0u-s%E1%BA%AFc-k%C3%ADch-c%E1%BB%A1-i.108470748.23132420123?extraParams=%7B%22display_model_id%22%3A146729210357%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134201-23030-f3qbffkahpovef_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","[Giá Sỉ] Bộ 10 Thẻ Đeo Tên Nhân Viên, Thẻ nhà báo, học sinh,sinh viên - Dây kẹp thẻ, dây giọt lệ nhiều màu sắc kích cỡ","","","16.000","Đã bán 400k+",""
"https://shopee.vn/Combo-10-H%E1%BB%99p-%C4%91%E1%BB%91i-kh%E1%BA%A9u-nhi%E1%BB%81u-size-H%E1%BB%99p-Carton-%C4%91%C3%B3ng-h%C3%A0ng-%C4%91%E1%BA%A9y-%C4%91%E1%BB%A7-k%C3%ADch-th%C6%B0%E1%BB%9Bc-gi%C3%A1-r%E1%BA%BB-H%E1%BB%99p-Carton-HT-i.74343410.21507003147?extraParams=%7B%22display_model_id%22%3A315485750706%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m3oipz872x7s7d_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-50%","Combo 10 Hộp đối khẩu nhiều size Hộp Carton đóng hàng đẩy đủ kích thước giá rẻ - Hộp Carton HT","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","4.840","Đã bán 400k+","2% Giảm"
"https://shopee.vn/Combo-H%E1%BB%99p-5-B%C3%BAt-A575-Deli-M%E1%BB%B1c-Gel-0.5mm-Ng%C3%B2i-Refill-ST-Ru%E1%BB%99t-B%C3%BAt-Thay-Th%E1%BA%BF-C%C3%A1c-Lo%E1%BA%A1i-i.513961787.12993729203?extraParams=%7B%22display_model_id%22%3A48854636381%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/cn-11134207-820l4-mjigs0hxisxva7_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-27%","Combo Hộp 5 Bút A575/Deli Mực Gel 0.5mm Ngòi Refill/ST Ruột Bút Thay Thế Các Loại","","","55.100","Đã bán 100k+","15% Giảm"
"https://shopee.vn/-Gi%C3%A1-T%E1%BA%A1i-X%C6%B0%E1%BB%9Fng-IN-Tem-Gi%E1%BA%A5y-C%C3%A1n-b%C3%B3ng-B%E1%BA%BF-theo-y%C3%AAu-c%E1%BA%A7u-A3-(-T%E1%BB%90I-THI%E1%BB%82U-IN-T%E1%BB%AA-3-T%E1%BB%9C-)-Chichita-i.64210862.14869879904?extraParams=%7B%22display_model_id%22%3A87914020943%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lu77wmd0txjz83_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-1%","[Giá Tại Xưởng] IN Tem Giấy - Cán bóng- Bế theo yêu cầu A3 ( TỐI THIỂU IN TỪ 3 TỜ ) Chichita","","Rẻ Vô Địch","9.983","Đã bán 100k+",""
"https://shopee.vn/H%E1%BB%99p-carton-%C4%91%C3%B3ng-h%C3%A0ng-V-TECH-h%E1%BB%99p-gi%E1%BA%A5y-g%C3%B3i-h%C3%A0ng-3-l%E1%BB%9Bp-s%C3%B3ng-B-th%C3%B9ng-carton-%C4%91%C3%B3ng-h%C3%A0ng-nhi%E1%BB%81u-k%C3%ADch-th%C6%B0%E1%BB%9Bc-i.394299525.17027579812?extraParams=%7B%22display_model_id%22%3A168024747698%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mitk6gt7u87686_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","","Hộp carton đóng hàng V-TECH, hộp giấy gói hàng 3 lớp sóng B, thùng carton đóng hàng nhiều kích thước","","","12.000","Đã bán 5000k+",""
