"contents href","inset-y-0 src","w-full src","absolute","line-clamp-2","mr-0 src","truncate","font-medium","truncate 2"
"https://shopee.vn/V%C3%B2ng-tay-noel-ph%C3%A1t-s%C3%A1ng-b%E1%BA%B1ng-nh%E1%BB%B1a-c%C3%B3-%C4%91%C3%A8n-%C4%91%E1%BB%93ng-h%E1%BB%93-%C4%91eo-tay-%C4%91%E1%BB%93-d%C3%B9ng-l%C3%A0m-qu%C3%A0-gi%C3%A1ng-sinh-cho-b%C3%A9-N049-i.37814426.5409022709?extraParams=%7B%22display_model_id%22%3A440188283415%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mhcv69mclj4be1_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-19%","Vòng tay noel phát sáng bằng nhựa có đèn, đồng hồ đeo tay đồ dùng làm quà giáng sinh cho bé N049","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","8.900","Đã bán 30k+"
"https://shopee.vn/Set-50-K%E1%BA%B9p-T%C3%B3c-C%C3%A0ng-Cua-Cho-B%C3%A9-G%C3%A1i-i.12325354.9002712791?extraParams=%7B%22display_model_id%22%3A32341944262%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/25e23333c8f6c782540b47562824d360_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Set 50 Kẹp Tóc Càng Cua Cho Bé Gái","","Rẻ Vô Địch","16.349","Đã bán 20k+"
"https://shopee.vn/Set-10-K%E1%BA%B9p-T%C3%B3c-Mini-D%E1%BB%85-Th%C6%B0%C6%A1ng-Cho-B%C3%A9-G%C3%A1i-i.178706384.23643671363?extraParams=%7B%22display_model_id%22%3A235250191823%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-7qvfy-lh98x4heun0s15_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Set 10 Kẹp Tóc Mini Dễ Thương Cho Bé Gái","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","16.198","Đã bán 20k+"
"https://shopee.vn/1-D%C3%A2y-C%E1%BB%99t-T%C3%B3c-%C4%90u%C3%B4i-Ng%E1%BB%B1a-B%E1%BA%B1ng-V%E1%BA%A3i-cotton-Ph%E1%BB%91i-Ren-M%C3%A0u-Tr%E1%BA%AFng-Ng%E1%BB%8Dt-Ng%C3%A0o-D%C3%A0nh-Cho-B%E1%BA%A1n-G%C3%A1i-i.178706384.22086236476?extraParams=%7B%22display_model_id%22%3A222266112708%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-7rblv-lnzoyiz20zoode_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","1 Dây Cột Tóc Đuôi Ngựa Bằng Vải cotton Phối Ren Màu Trắng Ngọt Ngào Dành Cho Bạn Gái","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","19.437","Đã bán 30k+"
"https://shopee.vn/B%E1%BB%99-%C4%91%E1%BB%93-b%C3%A9-g%C3%A1i-cho-b%C3%A9-g%C3%A1i-in-h%C3%ACnh-g%E1%BA%A5u-BEER-ch%E1%BA%A5t-v%E1%BA%A3i-co-gi%C3%A3n-4-chi%E1%BB%81u-cho-b%C3%A9-t%E1%BB%AB-6kg-%C4%91%E1%BA%BFn-29kg.BGL-i.323785084.21937271891?extraParams=%7B%22display_model_id%22%3A126573613175%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/9032eca15d9d62a292b3e5721a5aa1ae_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-40%","Bộ đồ bé gái cho bé gái in hình gấu BEER chất vải co giãn 4 chiều cho bé từ 6kg đến 29kg.BGL","","","21.000","Đã bán 50k+"
"https://shopee.vn/Kh%C4%83n-voan-cho-b%C3%A9-i.16280665.173141994?extraParams=%7B%22display_model_id%22%3A300571710749%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/f9c50aeff359416e86c2a201a23f5f89_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-10%","Khăn voan cho bé","","Rẻ Vô Địch","8.999","Đã bán 60k+"
"https://shopee.vn/B%E1%BB%99-2-K%E1%BA%B9p-T%C3%B3c-H%C3%ACnh-Tr%C3%A1i-Tim-M%C3%A0u-H%E1%BB%93ng-Ng%E1%BB%8Dt-Ng%C3%A0o-D%E1%BB%85-Th%C6%B0%C6%A1ng-i.178706384.23069953365?extraParams=%7B%22display_model_id%22%3A196790805287%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-7qvds-lhllzih364fo3f_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Bộ 2 Kẹp Tóc Hình Trái Tim Màu Hồng Ngọt Ngào Dễ Thương","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","11.878","Đã bán 40k+"
"https://shopee.vn/Set-10-50-K%E1%BA%B9p-T%C3%B3c-Nh%E1%BB%8F-D%E1%BB%85-Th%C6%B0%C6%A1ng-Phong-C%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-Cho-B%C3%A9-G%C3%A1i-i.322135398.19851777849?extraParams=%7B%22display_model_id%22%3A221030699660%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-22100-2w4ais1f39hvdf_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-46%","Set 10-50 Kẹp Tóc Nhỏ Dễ Thương Phong Cách Hàn Quốc Cho Bé Gái","","","9.900","Đã bán 60k+"
"https://shopee.vn/-B01-B%E1%BB%99-thun-t%C4%83m-l%E1%BA%A1nh-c%E1%BB%99c-tay-ch%E1%BA%A5t-t%C4%83m-lo%E1%BA%A1i-1-m%E1%BB%81m-m%E1%BB%8Bn-m%C3%A1t-co-gi%C3%A3n-t%E1%BB%91t-b%C3%A9-trai-b%C3%A9-g%C3%A1i-DH-KIDS-i.797878070.26653300772?extraParams=%7B%22display_model_id%22%3A89589680373%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lxikururkjbv7a_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-45%","[B01] Bộ thun tăm lạnh cộc tay,chất tăm loại 1 mềm mịn mát co giãn tốt bé trai - bé gái - DH KIDS","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","Rẻ Vô Địch","21.000","Đã bán 50k+"
"https://shopee.vn/Tr%E1%BA%BB-Em-Phong-C%C3%A1ch-M%E1%BB%9Bi-B%C6%B0%E1%BB%9Bm-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-D%C3%A2y-T%C3%B3c-%C4%90%C3%A0n-H%E1%BB%93i-Cao-B%C4%83ng-%C4%90%C3%B4-B%C3%A9-G%C3%A1i-Bu%E1%BB%99c-B%C3%ADm-T%C3%B3c-Xo%C4%83n-Ph%E1%BB%A5-Ki%E1%BB%87n-T%C3%B3c-i.1208604604.25819988341?extraParams=%7B%22display_model_id%22%3A250510703266%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/cn-11134207-7r98o-lt1yp6chb8vh07_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-50%","Trẻ Em Phong Cách Mới Bướm Điện Thoại Dây Tóc Đàn Hồi Cao Băng Đô Bé Gái Buộc Bím Tóc Xoăn Phụ Kiện Tóc","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","5.940","Đã bán 70k+"
"https://shopee.vn/-moonH-7-Ng%C3%A0y-H%C3%A0ng-V%E1%BB%81-T%C3%BAi-M%C3%B9-BLINDBOX-K%E1%BA%B9p-T%C3%B3c-Hello-Kitty-C%C3%B3-L%C3%AC-X%C3%AC-(%C4%90%E1%BB%8CC-K%C4%A8-M%C3%94-T%E1%BA%A2-V%C3%80-PH%C3%82N-LO%E1%BA%A0I-H%C3%80NG)-i.887752999.29173355007?extraParams=%7B%22display_model_id%22%3A128185621745%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m5a1hy4jqwar60_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","","[moonH] [7 Ngày Hàng Về] Túi Mù BLINDBOX Kẹp Tóc Hello Kitty Có Lì Xì (ĐỌC KĨ MÔ TẢ VÀ PHÂN LOẠI HÀNG)","","Rẻ Vô Địch","17.888","Đã bán 10k+"
"https://shopee.vn/d%C3%A9p-t%E1%BB%95-ong-nhi%E1%BB%81u-m%C3%A0u-cho-b%C3%A9-trai-g%C3%A1i-%C4%91%E1%BB%A7-size-0.8-12-tu%E1%BB%95i-i.314292174.21210766687?extraParams=%7B%22display_model_id%22%3A200611245429%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m50b18jur1rs1f_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-2%","dép tổ ong nhiều màu cho bé trai-gái đủ size:0.8-12 tuổi","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","11.564","Đã bán 60k+"
"https://shopee.vn/Set-6-K%E1%BA%B9p-T%C3%B3c-Nh%E1%BB%8F-Nh%E1%BA%AFn-D%E1%BB%85-Th%C6%B0%C6%A1ng-Cho-B%C3%A9-G%C3%A1i-i.323495308.18781757193?extraParams=%7B%22display_model_id%22%3A88742251101%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-7qve5-lj576t3e5khjbc_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Set 6 Kẹp Tóc Nhỏ Nhắn Dễ Thương Cho Bé Gái","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","15.117","Đã bán 30k+"
"https://shopee.vn/Set-10-K%E1%BA%B9p-T%C3%B3c-H%C3%ACnh-Hoa-Tr%C3%A1i-Tim-Mini-Xinh-X%E1%BA%AFn-Cho-B%C3%A9-G%C3%A1i-i.323495308.23943679268?extraParams=%7B%22display_model_id%22%3A88715542368%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-7qvfj-lh98x7bis0zb2b_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Set 10 Kẹp Tóc Hình Hoa / Trái Tim Mini Xinh Xắn Cho Bé Gái","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","16.198","Đã bán 20k+"
"https://shopee.vn/500PCS-D%C3%A2y-bu%E1%BB%99c-t%C3%B3c-m%E1%BB%81m-cho-b%C3%A9-g%C3%A1i-kh%C3%B4ng-r%E1%BB%91i-b%E1%BB%99-d%C3%A2y-chun-nhi%E1%BB%81u-m%C3%A0u-s%E1%BA%AFc-gi%E1%BB%AF-t%C3%B3c-%C4%91u%C3%B4i-ng%E1%BB%B1a.-i.196261835.24680196584?extraParams=%7B%22display_model_id%22%3A205096338889%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-7qved-lgkk0kl2gxc0a0_tn.webp","","-29%","500PCS Dây buộc tóc mềm cho bé gái, không rối, bộ dây chun nhiều màu sắc giữ tóc đuôi ngựa.","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mfjl4hy7rsi3b3","","16.200","Đã bán 400k+"
"https://shopee.vn/T%E1%BA%A5t-H%C3%ACnh-Th%C3%BA-V%E1%BB%9B-H%C3%ACnh-Th%C3%BA-3D-Si%C3%AAu-Kute-Cho-B%C3%A9-S%C6%A1-Sinh-114-115-i.1191417315.24317519977?extraParams=%7B%22display_model_id%22%3A250430740670%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lw2zvyulovdn46_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-51%","Tất Hình Thú Vớ Hình Thú 3D Siêu Kute Cho Bé Sơ Sinh 114/115","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","15.484","Đã bán 50k+"
"https://shopee.vn/V%C3%B2ng-Tay-Noel%E2%AD%90Kh%C3%B4ng-Ph%C3%A1t-S%C3%A1ng-v%E1%BA%A3i-nhung-d%E1%BA%A1-%C4%91%E1%BB%93-ch%C6%A1i-%C4%91%E1%BB%93ng-h%E1%BB%93-%C4%91eo-tay-qu%C3%A0-t%E1%BA%B7ng-h%E1%BB%8Dc-sinh-trong-m%C3%B9a-gi%C3%A1ng-sinh-cho-b%C3%A9-N047-i.37814426.1743094791?extraParams=%7B%22display_model_id%22%3A415293117522%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m33pyjq1e3dnfe_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-41%","Vòng Tay Noel⭐Không Phát Sáng vải nhung dạ đồ chơi đồng hồ đeo tay quà tặng học sinh trong mùa giáng sinh cho bé N047","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","8.900","Đã bán 50k+"
"https://shopee.vn/-R%E1%BA%BB-V%C3%B4-%C4%90%E1%BB%8Bch-T%E1%BA%A5t-ch%E1%BB%91ng-tr%C6%B0%E1%BB%A3t-cho-b%C3%A9-0-3-tu%E1%BB%95i-h%C3%ACnh-th%C3%BA-ng%E1%BB%99-ngh%C4%A9nh-T%E1%BA%A5t-cho-b%C3%A9-g%C3%A1i-v%C3%A0-b%C3%A9-trai-nhi%E1%BB%81u-m%C3%A0u-s%E1%BA%AFc-xinh-x%E1%BA%AFn-87-i.1191417315.24822287259?extraParams=%7B%22display_model_id%22%3A176405103840%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lw1jzgx5b7btb9_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-33%","[ Rẻ Vô Địch ] Tất chống trượt cho bé 0-3 tuổi hình thú ngộ nghĩnh, Tất cho bé gái và bé trai nhiều màu sắc xinh xắn 87","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","7.800","Đã bán 40k+"
"https://shopee.vn/Hoa-c%C3%A0i-%C4%91%E1%BA%A7u-cho-b%C3%A9-m%C3%BAa-h%C3%A1t-v%C4%83n-ngh%E1%BB%87-i.79359602.1611848052?extraParams=%7B%22display_model_id%22%3A2483070953%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m0e8vsematu73f_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-30%","Hoa cài đầu cho bé múa hát văn nghệ","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","3.500","Đã bán 20k+"
"https://shopee.vn/-LO%E1%BA%A0I-1-D%C3%A9p-t%E1%BB%95-ong-tr%E1%BA%BB-em-nhi%E1%BB%81u-m%C3%A0u.-d%C3%A9p-l%C3%AA-cho-b%C3%A9-d%C3%A9p-t%E1%BA%ADp-%C4%91i-cho-b%C3%A9-t%E1%BB%AB-1-10-tu%E1%BB%95i-%C4%91i-%C3%AAm-ch%C3%A2n-i.1225189834.26252386464?extraParams=%7B%22display_model_id%22%3A275693304603%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-81zvt-miymxd96k9on6e_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-29%","[ LOẠI 1 ] Dép tổ ong trẻ em nhiều màu. dép lê cho bé, dép tập đi cho bé từ 1-10 tuổi đi êm chân","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","12.732","Đã bán 20k+"
"https://shopee.vn/Set-10-K%E1%BA%B9p-T%C3%B3c-H%C3%ACnh-Hoa-Tr%C3%A1i-C%C3%A2y-Xinh-X%E1%BA%AFn-Cho-B%C3%A9-G%C3%A1i-i.381739547.3013012909?extraParams=%7B%22display_model_id%22%3A176054153423%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/2b1f10791901c4192cfecb810b5334fb_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-28%","Set 10 Kẹp Tóc Hình Hoa / Trái Cây Xinh Xắn Cho Bé Gái","","","12.900","Đã bán 70k+"
"https://shopee.vn/T%C3%BAi-X%C3%A1ch-H%E1%BB%8Dc-Th%C3%AAm-Cho-H%E1%BB%8Dc-Sinh-Ti%E1%BB%83u-H%E1%BB%8Dc-%C4%90%E1%BB%A7-M%E1%BA%ABu-Cho-B%C3%A9-Trai-B%C3%A9-G%C3%A1i-C%E1%BA%B7p-%C4%91i-h%E1%BB%8Dc-th%C3%AAm-cho-b%C3%A9-m%C3%A0u-s%E1%BA%AFc-ho%E1%BA%A1t-h%C3%ACnh-sinh-%C4%91%E1%BB%99ng-i.327887078.25269838114?extraParams=%7B%22display_model_id%22%3A69410066560%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lza5161tby5dca_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-18%","Túi Xách Học Thêm Cho Học Sinh Tiểu Học Đủ Mẫu Cho Bé Trai Bé Gái - Cặp đi học thêm cho bé màu sắc hoạt hình sinh động","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","36.999","Đã bán 20k+"
"https://shopee.vn/%C4%90%E1%BB%93ng-H%E1%BB%93-%C4%90eo-Tay-K%C3%A8m-Tinh-D%E1%BA%A7u-%C4%90u%E1%BB%95i-Mu%E1%BB%97i-Ph%C3%A1t-S%C3%A1ng-Ho%E1%BA%A1t-H%C3%ACnh-D%E1%BB%85-Th%C6%B0%C6%A1ng-Cho-B%C3%A9-(C%C3%B3-H%E1%BB%99p)-i.433883.26057030281?extraParams=%7B%22display_model_id%22%3A98974909954%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lyga2qh4db2l73_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-25%","Đồng Hồ Đeo Tay Kèm Tinh Dầu Đuổi Muỗi Phát Sáng Hoạt Hình Dễ Thương Cho Bé (Có Hộp)","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","15.000","Đã bán 20k+"
"https://shopee.vn/S%C3%A9t-m%C5%A9-s%C6%A1-sinh-v%C3%A0-bao-tay-bao-ch%C3%A2n-5-m%C3%B3n-ch%E1%BA%A5t-%C4%91%E1%BA%B9p-%C4%91%C3%A1ng-y%C3%AAu-cho-b%C3%A9-i.200739893.13774506063?extraParams=%7B%22display_model_id%22%3A253600970485%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/23110c441d4ce3b5032d06df214ab602_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-26%","Sét mũ sơ sinh và bao tay bao chân 5 món chất đẹp đáng yêu cho bé","","","14.900","Đã bán 20k+"
"https://shopee.vn/K%E1%BA%B9p-T%C3%B3c-D%E1%BB%85-Th%C6%B0%C6%A1ng-Cho-B%C3%A9-G%C3%A1i-i.350226051.12795092254?extraParams=%7B%22display_model_id%22%3A253887633926%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/8022498a4770d65331a39621fcf01755_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-42%","Kẹp Tóc Dễ Thương Cho Bé Gái","","","10.980","Đã bán 50k+"
"https://shopee.vn/Set-500-D%C3%A2y-Chun-Bu%E1%BB%99c-T%C3%B3c-Nhi%E1%BB%81u-M%C3%A0u-S%E1%BA%AFc-D%C3%B9ng-M%E1%BB%99t-L%E1%BA%A7n-Cho-B%C3%A9-G%C3%A1i-i.1006220775.25802555951?extraParams=%7B%22display_model_id%22%3A204790106954%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-822wu-mhzwcb4lzvnoe1_tn.webp","","-26%","Set 500 Dây Chun Buộc Tóc Nhiều Màu Sắc Dùng Một Lần Cho Bé Gái","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mfjl4hy7rsi3b3","","18.360","Đã bán 90k+"
"https://shopee.vn/Set-30-D%C3%A2y-Bu%E1%BB%99c-T%C3%B3c-Cao-Su-D%E1%BB%85-Th%C6%B0%C6%A1ng-Cho-B%C3%A9-G%C3%A1i-i.381739818.19069071590?extraParams=%7B%22display_model_id%22%3A107853484701%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-22120-j2dah2eq18kv24_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-25%","Set 30 Dây Buộc Tóc Cao Su Dễ Thương Cho Bé Gái","","","15.000","Đã bán 30k+"
"https://shopee.vn/RainBow-Bows-B%E1%BB%99-1000-2000-D%C3%A2y-Thun-Bu%E1%BB%99c-T%C3%B3c-Mini-Co-Gi%C3%A3n-C%C3%B3-Gi%C3%A1-%C4%90%E1%BB%A1-D%C3%A0nh-Cho-B%C3%A9-G%C3%A1i-i.779587442.16877329911?extraParams=%7B%22display_model_id%22%3A136154691055%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/20313bf4a83bdb433ff560e989aa9f8b_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","RainBow Bows Bộ 1000/2000 Dây Thun Buộc Tóc Mini Co Giãn Có Giá Đỡ Dành Cho Bé Gái","","","12.420","Đã bán 20k+"
"https://shopee.vn/T%E1%BA%A5t-%C4%91%C3%B9i-cho-b%C3%A9-g%C3%A1i-phong-c%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-T%E1%BA%A5t-cho-b%C3%A9-t%E1%BB%AB-2-%C4%91%E1%BA%BFn-15-tu%E1%BB%95i-V%E1%BB%9B-cao-ngang-%C4%91%E1%BA%A7u-g%E1%BB%91i-TT0-i.7856019.22182766843?extraParams=%7B%22display_model_id%22%3A39716859434%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m7ue08bqtp6964_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","","Tất đùi cho bé gái, phong cách Hàn Quốc, Tất cho bé từ 2 đến 15 tuổi, Vớ cao ngang đầu gối TT0","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","16.000","Đã bán 40k+"
"https://shopee.vn/Set-50-k%E1%BA%B9p-t%C3%B3c-m%C3%A0u-h%E1%BB%93ng-m%C3%A0u-xanh-cho-b%C3%A9-g%C3%A1i-si%C3%AAu-d%E1%BB%85-th%C6%B0%C6%A1ng-phong-c%C3%A1ch-h%C3%A0n-qu%E1%BB%91c-i.94372591.29155619946?extraParams=%7B%22display_model_id%22%3A176735107037%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lxusww7on2zd28_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-27%","Set 50 kẹp tóc màu hồng, màu xanh cho bé gái siêu dễ thương phong cách hàn quốc","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","22.000","Đã bán 50k+"
"https://shopee.vn/%C3%81o-m%C6%B0a-n%E1%BB%ADa-tr%C6%B0%E1%BB%9Bc-trong-su%E1%BB%91t-cho-m%E1%BA%B9-v%C3%A0-b%C3%A9-t%C3%A0-%C3%A1o-si%C3%AAu-r%E1%BB%99ng-che-ph%E1%BB%A7-to%C3%A0n-th%C3%A2n-k%C3%A8m-k%C3%ADnh-ch%E1%BA%AFn-m%C6%B0a-i.500018643.28800736431?extraParams=%7B%22display_model_id%22%3A305155265631%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mdo05pos4i0f90_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-41%","Áo mưa nửa trước trong suốt cho mẹ và bé tà áo siêu rộng che phủ toàn thân kèm kính chắn mưa","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","65.000","Đã bán 1k+"
"https://shopee.vn/Set-10-K%E1%BA%B9p-T%C3%B3c-C%C3%B4ng-Ch%C3%BAa-D%E1%BB%85-Th%C6%B0%C6%A1ng-Cho-B%C3%A9-G%C3%A1i-i.178706384.22167120732?extraParams=%7B%22display_model_id%22%3A206724990497%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-7qveq-lgg7plqqeo5f74_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Set 10 Kẹp Tóc Công Chúa Dễ Thương Cho Bé Gái","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","19.438","Đã bán 30k+"
"https://shopee.vn/Bao-tay-ch%C3%A2n-s%C6%A1-sinh-Minh-Ho%C3%A0ng-(1-set-bao-g%E1%BB%93m-1-b%E1%BB%99-bao-tay-v%C3%A0-1-b%E1%BB%99-bao-ch%C3%A2n)-i.16280665.749445735?extraParams=%7B%22display_model_id%22%3A6975931588%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/b7085fab75f3b8630c144d4bc277d834_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-16%","Bao tay chân sơ sinh Minh Hoàng (1 set bao gồm 1 bộ bao tay và 1 bộ bao chân)","","","8.400","Đã bán 60k+"
"https://shopee.vn/5-V%C3%B2ng-tay-noel-C%C3%93-%C4%90%C3%88N-B%E1%BA%B0NG-NHUNG-qu%C3%A0-t%E1%BA%B7ng-gi%C3%A1ng-sinh-halloween-cho-c%C3%A1c-b%C3%A9-i.24909781.7107781711?extraParams=%7B%22display_model_id%22%3A302128421907%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-7rdvd-m1l8zehxghb29a_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","5 Vòng tay noel CÓ ĐÈN BẰNG NHUNG , quà tặng giáng sinh halloween cho các bé","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","10.500","Đã bán 30k+"
