"contents href","inset-y-0 src","w-full src","absolute","line-clamp-2","mr-0 src","truncate","font-medium","truncate 2","truncate 3"
"https://shopee.vn/(H%C3%A0ng-Xu%E1%BA%A5t-X%E1%BB%8Bn)-Qu%E1%BA%A7n-%C4%91%C3%B9i-nam-Qu%E1%BA%A7n-%C4%90%C5%A9i-Nam-(-M%C3%A1t-Nh%E1%BA%B9-Nh%C6%B0-Kh%C3%B4ng)-i.71609808.2350192227?extraParams=%7B%22display_model_id%22%3A4736659984%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/3ad254d287b0b1c5a151b6632a671942_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-47%","(Hàng Xuất Xịn) Quần đùi nam, Quần Đũi Nam ( Mát - Nhẹ Như Không)","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","110.000","Đã bán 100k+",""
"https://shopee.vn/%C3%81o-s%C6%A1-mi-nam-ki%E1%BB%83u-d%C3%A1ng-basic-TOPMEN-kho%C3%A1c-ngo%C3%A0i-ch%E1%BA%A5t-v%E1%BA%A3i-kaki-cao-c%E1%BA%A5p-tr%E1%BA%BB-trung-n%C4%83ng-%C4%91%E1%BB%99ng-ph%C3%B9-h%E1%BB%A3p-c%E1%BA%A3-m%E1%BA%B7c-%C4%91i-l%C3%A0m-%C4%91i-ch%C6%A1i-i.924819450.22216000773?extraParams=%7B%22display_model_id%22%3A127317033703%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-23010-3eds9jmvivlv8d_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-45%","Áo sơ mi nam kiểu dáng basic TOPMEN khoác ngoài chất vải kaki cao cấp trẻ trung năng động phù hợp cả mặc đi làm, đi chơi","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","109.000","Đã bán 70k+",""
"https://shopee.vn/Qu%E1%BA%A7n-%C4%90%C3%B9i-Nam-GUZADO-V%E1%BA%A3i-Gi%C3%B3-Th%E1%BB%83-Thao-C%E1%BA%A1p-Chun-M%E1%BB%81m-M%E1%BA%A1i-Co-Gi%C3%A3n-V%E1%BA%ADn-%C4%90%E1%BB%99ng-Tho%E1%BA%A3i-M%C3%A1i-M%C3%A0u-Basic-GSR01-i.201774917.8929441063?extraParams=%7B%22display_model_id%22%3A68001820882%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-ls6tbbr79n6hda_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","-38%","Quần Đùi Nam GUZADO Vải Gió Thể Thao Cạp Chun Mềm Mại,Co Giãn Vận Động Thoải Mái Màu Basic GSR01","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","","105.000","Đã bán 400k+",""
"https://shopee.vn/%C3%81o-len-nam-c%E1%BB%95-l%E1%BB%8D-m%C3%A0u-m%E1%BB%9Bi-nh%E1%BA%A5t-%C3%81o-len-nam-BITULA-i.10292472.3105894409?extraParams=%7B%22display_model_id%22%3A7559820308%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/40980b4a0a6f13f4f2644554366e5e3e_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-34%","Áo len nam cổ lọ màu mới nhất - Áo len nam BITULA","","","132.000","Đã bán 80k+",""
"https://shopee.vn/Qu%E1%BA%A7n-Jeans-nam-TORANO-d%C3%A1ng-basic-Slim-Co-Gi%C3%A3n-T%E1%BB%91t-Kh%C3%B4ng-Bai-X%C3%B9-B%E1%BB%81n-M%C3%A0u-Phom-Tr%E1%BA%BB-Trung-EABJ012-i.835435.21622669888?extraParams=%7B%22display_model_id%22%3A163645006046%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7qukw-lgxieg409r0334_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","-26%","Quần Jeans nam TORANO dáng basic Slim Co Giãn Tốt, Không Bai Xù, Bền Màu, Phom Trẻ Trung EABJ012","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","","369.000","Đã bán 100k+","Giảm 10k₫"
"https://shopee.vn/%C3%81o-Gi%E1%BB%AF-Nhi%E1%BB%87t-Nam-CUNA-%C3%81o-Thun-Nam-Tay-D%C3%A0i-C%C3%B3-C%E1%BB%95-Cao-L%C3%B3t-N%E1%BB%89-Cotton-Thu-%C4%90%C3%B4ng-Gi%E1%BB%AF-%E1%BA%A4m-Th%E1%BB%83-Thao-Cao-C%E1%BA%A5p-M%C3%A0u-Tr%E1%BA%AFng-%C4%90en-Ghi-i.284583606.10450988055?extraParams=%7B%22display_model_id%22%3A107652579128%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/1774319895d7a125e686ed477957abba_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4e4msq1vr2a","-49%","Áo Giữ Nhiệt Nam CUNA Áo Thun Nam Tay Dài Có Cổ Cao Lót Nỉ Cotton Thu Đông Giữ Ấm Thể Thao Cao Cấp Màu Trắng Đen Ghi","","","79.000","Đã bán 100k+",""
"https://shopee.vn/Combo-5-qu%E1%BA%A7n-%C4%91%C3%B9i-nam-May-10-(giao-m%C3%A0u-ng%E1%BA%ABu-nhi%C3%AAn)-i.61805616.3953691501?extraParams=%7B%22display_model_id%22%3A61095818207%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-82632-mjyesv0vzyfb83_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","","Combo 5 quần đùi nam May 10 (giao màu ngẫu nhiên)","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","","135.000","Đã bán 50k+",""
"https://shopee.vn/%C3%81o-S%C6%A1-mi-nam-D%C3%A0i-Tay-Cao-C%E1%BA%A5p-98WEAR-Ch%E1%BA%A5t-L%E1%BB%A5a-M%E1%BB%81m-M%E1%BB%8Bn-ki%E1%BB%83u-d%C3%A1ng-H%C3%A0n-Qu%E1%BB%91c-kh%C3%B4ng-nh%C4%83n-kh%C3%B4ng-x%C3%B9-i.265331214.6834907241?extraParams=%7B%22display_model_id%22%3A215466958347%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mb68i8675a5v41_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-50%","Áo Sơ mi nam Dài Tay Cao Cấp 98WEAR Chất  Lụa Mềm Mịn , kiểu dáng Hàn Quốc không nhăn, không xù","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","75.000","Đã bán 100k+",""
"https://shopee.vn/T%E1%BA%A5t-v%E1%BB%9B-l%C6%B0%E1%BB%9Di-m%E1%BA%AFt-c%C3%A1-ch%C3%A2n-nam-n%E1%BB%AF-COMBO-5-%C4%90%C3%94I-cotton-co-gi%C3%A3n-kh%C3%A1ng-khu%E1%BA%A9n-kh%E1%BB%AD-m%C3%B9i-tho%C3%A1ng-kh%C3%AD-i.153210985.2294534907?extraParams=%7B%22display_model_id%22%3A198417043133%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mc9c1kb00oyab3_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-20%","Tất vớ lười mắt cá chân nam nữ COMBO 5 ĐÔI cotton co giãn kháng khuẩn khử mùi thoáng khí","","","79.000","Đã bán 50k+",""
"https://shopee.vn/Qu%E1%BA%A7n-S%E1%BB%8Bp-Nam-Cao-C%E1%BA%A5p-X%E1%BB%8Bn-Qu%E1%BA%A7n-Chip-Nam-%C4%90%E1%BA%B9p-Qu%E1%BA%A7n-L%C3%B3t-Nam-L%E1%BA%A1nh-M%C3%A1t-Boxer-Nam-%C4%90%C3%B9i-Co-Gi%C3%A3n-M%E1%BA%B7c-C%E1%BB%B1c-Tho%E1%BA%A3i-M%C3%A1i-Su%E1%BB%91t-Ng%C3%A0y-i.54262639.24852971162?extraParams=%7B%22display_model_id%22%3A157137080374%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lp0e218djuxn87_tn.webp","","","Quần Sịp Nam Cao Cấp Xịn, Quần Chip Nam Đẹp, Quần Lót Nam Lạnh Mát, Boxer Nam Đùi Co Giãn, Mặc Cực Thoải Mái Suốt Ngày","","","30.000","Đã bán 715",""
"https://shopee.vn/-BUDDY-Qu%E1%BA%A7n-%C4%91%C3%B9i-kate-ng%E1%BB%A7-m%E1%BA%B7c-nh%C3%A0-form-tho%E1%BA%A3i-m%C3%A1i-G9-BOXER-i.184378503.17494405729?extraParams=%7B%22display_model_id%22%3A108069987747%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mh0k4i1bod8tda_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","-20%","[BUDDY] Quần đùi kate ngủ mặc nhà form thoải mái - G9 BOXER","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","Rẻ Vô Địch","78.999","Đã bán 100k+",""
"https://shopee.vn/Qu%E1%BA%A7n-T%C3%A2y-Nam-Qu%E1%BA%A7n-%C3%82u-Nam-TCE-d%C3%A1ng-%C3%B4m-c%C3%B4ng-s%E1%BB%9F-v%E1%BA%A3i-co-gi%C3%A3n-nh%E1%BA%B9-ch%E1%BB%91ng-nh%C4%83n-ch%E1%BB%91ng-x%C3%B9-i.137711188.2090165730?extraParams=%7B%22display_model_id%22%3A3792444699%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/074ef2b50b02be6d60a73eb7c97a8cf0_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-22%","Quần Tây Nam - Quần Âu Nam TCE dáng ôm công sở vải co giãn nhẹ chống nhăn chống xù","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","101.399","Đã bán 100k+",""
"https://shopee.vn/Qu%E1%BA%A7n-Short-Nam-Kaki-%C4%90%E1%BA%B9p-%C4%90en-Tr%E1%BA%AFng-Cao-C%E1%BA%A5p-D%C3%A1ng-H%C3%A0n-Qu%E1%BB%91c-VESCA-H3-i.364598436.8935240949?extraParams=%7B%22display_model_id%22%3A81318299966%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mey660yflgxy0c_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","-19%","Quần Short Nam Kaki Đẹp Đen Trắng Cao Cấp Dáng Hàn Quốc VESCA H3","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mfjl4hy7rsi3b3","","179.000","Đã bán 70k+",""
"https://shopee.vn/%C3%81o-Ph%C3%B4ng-Nam-N%E1%BB%AF-Ch%E1%BA%A5t-Cotton-Ph%E1%BB%91i-V%E1%BA%A3i-Xanh-N%E1%BA%AFp-T%C3%BAi-In-V%E1%BA%A1ch-Ch%E1%BB%AF-Cam-Dsq2-Sau-L%C6%B0ng-%C3%81o-Thun-Boy-Ph%E1%BB%91-Cao-C%E1%BA%A5p-Hot-2024-i.530734663.24271179197?extraParams=%7B%22display_model_id%22%3A240601408551%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134201-7r98o-lsqkeixhetei0c_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-50%","Áo Phông Nam Nữ Chất Cotton Phối Vải Xanh Nắp Túi In Vạch Chữ Cam Dsq2 Sau Lưng - Áo Thun Boy Phố Cao Cấp Hot 2024","","","75.000","Đã bán 15",""
"https://shopee.vn/%C3%81o-s%C6%A1-mi-tay-ng%E1%BA%AFn-nam-n%E1%BB%AF-NPV-form-r%E1%BB%99ng-s%C6%A1-mi-c%E1%BB%95-vest-unisex-tay-l%E1%BB%A1-ch%E1%BA%A5t-v%E1%BA%A3i-l%E1%BB%A5a-m%E1%BB%8Bn-ch%E1%BB%91ng-nh%C4%83n-i.195541001.5005615146?extraParams=%7B%22display_model_id%22%3A178470866883%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lu2byzx2cjdrbb_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-74%","Áo sơ mi tay ngắn nam nữ NPV form rộng sơ mi cổ vest unisex tay lỡ, chất vải lụa mịn chống nhăn","","","39.000","Đã bán 60k+",""
"https://shopee.vn/QU%E1%BA%A6N-SHORT-KAKI-NAM-CO-GI%C3%83N-CAO-C%E1%BA%A4P-B%E1%BA%A2NG-M%C3%80U-PASTEL-C%E1%BB%B0C-HOT-i.296694982.3853953425?extraParams=%7B%22display_model_id%22%3A23604656525%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m5tuh8hex3jqde_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","-25%","QUẦN SHORT KAKI NAM CO GIÃN CAO CẤP BẢNG MÀU PASTEL CỰC HOT","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","","149.000","Đã bán 100k+",""
"https://shopee.vn/-%E1%BA%A2nh-Th%E1%BA%ADt-%C3%81O-HOODIE-UNISEX-Nam-N%E1%BB%AF-BASIC-CAO-C%E1%BA%A4P-i.41726939.7356560914?extraParams=%7B%22display_model_id%22%3A123262103160%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7qukw-lezdhmttj1qi7a_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-34%","[ Ảnh Thật ] ÁO HOODIE UNISEX Nam Nữ BASIC CAO CẤP","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","79.000","Đã bán 80k+",""
"https://shopee.vn/H%E1%BB%99p-4-chi%E1%BA%BFc-s%E1%BB%8Bp-%C4%91%C3%B9i-th%C3%B4ng-h%C6%A1i-cao-c%E1%BA%A5p-d%C3%A0nh-cho-nam-ch%E1%BA%A5t-li%E1%BB%87u-m%E1%BB%81m-m%E1%BB%8Bn-b%E1%BB%81n-%C4%91%E1%BA%B9p-tho%C3%A1ng-m%C3%A1t.-i.106856772.2704231798?extraParams=%7B%22display_model_id%22%3A6395154626%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7qukw-liu0mo8ptqdu09_tn.webp","","-36%","Hộp 4 chiếc sịp đùi thông hơi cao cấp dành cho nam, chất liệu mềm mịn bền đẹp thoáng mát.","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","129.000","Đã bán 100k+",""
"https://shopee.vn/-SALE-T%E1%BA%BET-%C3%81o-thun-nam-TShirt-Basic-Cotton-100-220gsm-d%C3%A0y-d%E1%BA%B7n-m%E1%BB%81m-m%E1%BA%A1i-Coolmate-i.24710134.18483274744?extraParams=%7B%22display_model_id%22%3A88887822374%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mk0h2abvmzgo20_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","-16%","[SALE TẾT]Áo thun nam TShirt Basic Cotton 100% 220gsm dày dặn mềm mại Coolmate","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","","150.360","Đã bán 100k+",""
"https://shopee.vn/Qu%E1%BA%A7n-Jogger-Nam-N%E1%BB%AF-Th%E1%BB%83-Thao-%C4%90en-S%E1%BB%8Dc-Tr%E1%BA%AFng-thun-poly-Co-Gi%C3%A3n-M%C3%A1t-M%E1%BA%BB-DN-i.43488350.5838964930?extraParams=%7B%22display_model_id%22%3A22475008192%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mdy3xphv6schad_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-19%","Quần Jogger Nam Nữ Thể Thao Đen Sọc Trắng thun poly Co Giãn Mát Mẻ-DN","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","95.931","Đã bán 100k+",""
"https://shopee.vn/Qu%E1%BA%A7n-t%C3%A2y-nam-%C4%90en-%E1%BB%91ng-su%C3%B4ng-QA01-D%C3%A1ng-%C3%82u-Baggy-m%E1%BA%A7u-%C4%91en-ki%E1%BB%83u-h%C3%A0n-qu%E1%BB%91c-trending-2023-20We-i.119017165.14642843414?extraParams=%7B%22display_model_id%22%3A106575697489%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m20tn18epnyzcb_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4deg9dzwg48","-60%","Quần tây nam Đen ống suông QA01 Dáng Âu Baggy mầu đen kiểu hàn quốc trending 2023- 20We","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","79.000","Đã bán 60k+",""
"https://shopee.vn/Qu%E1%BA%A7n-th%E1%BB%83-thao-nam-qu%E1%BA%A7n-thu-%C4%91%C3%B4ng-nam-ch%E1%BA%A5t-umi-cao-c%E1%BA%A5p-i.169421857.4852584605?extraParams=%7B%22display_model_id%22%3A31516274841%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/4436bb8a29f9f869f420ad7ca5365488_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4deg9dzwg48","-19%","Quần thể thao nam,quần thu đông nam chất umi cao cấp","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","105.000","Đã bán 100k+",""
"https://shopee.vn/%C3%81o-s%C6%A1-mi-tr%E1%BA%AFng-nam-AKUBA-tay-d%C3%A0i-%C4%91i-h%E1%BB%8Dc-%C4%91i-l%C3%A0m-v%E1%BA%A3i-l%E1%BB%A5a-kh%C3%B4ng-nh%C4%83n-th%E1%BA%A5m-h%C3%BAt-m%E1%BB%93-h%C3%B4i-t%E1%BB%91t-01AB2044-i.102041787.7246014509?extraParams=%7B%22display_model_id%22%3A30570822940%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lu7l06ichn3380_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","-46%","Áo sơ mi trắng nam AKUBA tay dài đi học, đi làm, vải lụa không nhăn, thấm hút mồ hôi tốt 01AB2044","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","Rẻ Vô Địch","209.000","Đã bán 100k+",""
"https://shopee.vn/%C3%81o-thun-nam-POLO-thi%E1%BA%BFt-k%E1%BA%BF-v%E1%BA%A3i-c%C3%A1-s%E1%BA%A5u-cotton-cao-c%E1%BA%A5p-ng%E1%BA%AFn-tay-i.296694982.6048008378?extraParams=%7B%22display_model_id%22%3A23142043279%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/7d0984be70e9afaa1476bbfc8b6f02e3_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","-40%","Áo thun nam POLO thiết kế vải cá sấu cotton cao cấp ngắn tay","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","","119.000","Đã bán 40k+",""
"https://shopee.vn/Qu%E1%BA%A7n-%C4%90%C3%B9i-Nam-In-Ch%E1%BB%AF-%C3%89T-SENT-C%E1%BB%B1c-Xin-M%E1%BB%8Bn-Qu%E1%BA%A7n-Chun-Co-Gi%C3%A3n-Tho%E1%BA%A3i-M%C3%A1i-Ch%E1%BA%A5t-Tho%C3%A1ng-M%C3%A1t-i.541048733.24617758420?extraParams=%7B%22display_model_id%22%3A252621810385%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m64vzxsrlhxf57_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-44%","Quần Đùi Nam In Chữ ÉT SENT Cực Xin Mịn - Quần Chun Co Giãn Thoải Mái Chất Thoáng Mát","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","61.600","Đã bán 504","Giảm 1k₫"
"https://shopee.vn/%C3%81o-s%C6%A1-mi-nam-tay-d%C3%A0i-JBAGY-Pastel-s%C6%A1-mi-tr%E1%BA%AFng-form-r%E1%BB%99ng-v%E1%BA%A3i-l%E1%BB%A5a-t%C4%83m-cao-c%E1%BA%A5p-phong-c%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-i.259681663.11305172432?extraParams=%7B%22display_model_id%22%3A37719934212%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mehhqn442sck0d_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","-8%","Áo sơ mi nam tay dài JBAGY Pastel sơ mi trắng form rộng, vải lụa tăm cao cấp phong cách Hàn Quốc","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","","229.000","Đã bán 100k+",""
"https://shopee.vn/%C3%81O-Polo-Nam-C%E1%BB%95-B%E1%BA%BB-Cotton-Gai-C%C3%A1-S%E1%BA%A5u-H%E1%BB%8Da-Ti%E1%BA%BFt-Th%C3%AAu-Con-Ong-Ph%E1%BB%91i-C%E1%BB%95-Chun-D%E1%BB%87t-S%E1%BB%8Dc-Cao-C%E1%BA%A5p-Hottrend-2026-i.562119848.27460960400?extraParams=%7B%22display_model_id%22%3A215915534962%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m834iknl4o0725_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","-64%","ÁO Polo Nam Cổ Bẻ  Cotton Gai Cá Sấu Họa Tiết Thêu Con Ong Phối Cổ Chun Dệt Sọc Cao Cấp Hottrend 2026","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","83.066","Đã bán 60k+","Giảm 99k₫"
"https://shopee.vn/Set-4-qu%E1%BA%A7n-l%C3%B3t-nam-th%C3%B4ng-h%C6%A1i-qu%E1%BA%A7n-s%E1%BB%8Bp-nam-tam-gi%C3%A1c-%C4%91%C3%B9i-nh%E1%BA%ADt-b%E1%BA%A3n-c%C3%B3-size-l%E1%BB%9Bn-MLQ01-i.75954650.2626849741?extraParams=%7B%22display_model_id%22%3A37892012852%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m27yns9okkhecc_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4e4msq1vr2a","-33%","Set 4 quần lót nam thông hơi - quần sịp nam tam giác đùi nhật bản - có size lớn MLQ01","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","80.000","Đã bán 50k+",""
"https://shopee.vn/-SALE-T%E1%BA%BET-Combo-3-Qu%E1%BA%A7n-l%C3%B3t-tam-gi%C3%A1c-nam-BRIEF-BAMBOO-kh%C3%A1ng-khu%E1%BA%A9n-Coolmate-i.24710134.5931355066?extraParams=%7B%22display_model_id%22%3A16687282909%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134201-7ra0g-m68e8sb9khq0bd_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","-13%","[SALE TẾT]Combo 3 Quần lót tam giác nam BRIEF BAMBOO kháng khuẩn Coolmate","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","","199.000","Đã bán 100k+",""
"https://shopee.vn/%C3%81o-thun-tay-l%E1%BB%A1-unisex-V%E1%BB%8AT-M%C3%81-H%E1%BB%92NG-%C3%81o-ph%C3%B4ng-F-S-nam-n%E1%BB%AF-form-r%E1%BB%99ng-cho-c%E1%BA%B7p-%C4%91%C3%B4i-v%E1%BA%A3i-d%C3%A0y-d%E1%BA%B7n-i.13402666.16653489002?extraParams=%7B%22display_model_id%22%3A306148469133%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m3bxggeb081480_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Áo thun tay lỡ unisex VỊT MÁ HỒNG - Áo phông F&S nam nữ form rộng cho cặp đôi vải dày dặn","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","29.999","Đã bán 60k+",""
"https://shopee.vn/Qu%E1%BA%A7n-Short-unisex-nam-n%E1%BB%AF-ch%E1%BA%A5t-cotton-cao-c%E1%BA%A5p-phong-c%C3%A1ch-th%E1%BB%83-thao-m%E1%BA%B7c-tho%C3%A1ng-m%C3%A1t-co-d%C3%A3n-4-chi%E1%BB%81u-qu%E1%BA%A7n-%C4%91%C3%B9i-nam-n%E1%BB%AF-basi-i.187103490.17576448641?extraParams=%7B%22display_model_id%22%3A156877767572%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/6331a79731c3de9fb121b4b809c17362_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-90%","Quần Short unisex nam nữ chất cotton cao cấp, phong cách thể thao, mặc thoáng mát, co dãn 4 chiều, quần đùi nam nữ, basi","","","9.999","Đã bán 100k+",""
"https://shopee.vn/%C3%81o-s%C6%A1-mi-nam-n%E1%BB%AF-d%C3%A0i-tay-Unisex-Basic-m%C3%A0u-tr%E1%BA%AFng-v%C3%A0-%C4%91en-s%C6%A1-mi-l%E1%BB%A5a-m%E1%BB%8Bn-m%C3%A1t-form-r%E1%BB%99ng-su%C3%B4ng-ELNIDO-ED03-i.269466240.10002619584?extraParams=%7B%22display_model_id%22%3A65329703900%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/21a1440a42b1d85c64969125b4446e6a_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","-18%","Áo sơ mi nam nữ dài tay Unisex Basic màu trắng và đen sơ mi lụa mịn mát form rộng suông ELNIDO-ED03","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","","114.000","Đã bán 50k+","Giảm 2k₫"
